DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
4099.3999,81.327,79.882,146.836,2.694,116.288,19.281,23.861,20.181,3.826,17.228,10.735,0.604,111.397,0.548,0.18
4099.5,81.453,79.888,146.814,2.699,116.85,19.307,23.658,20.003,3.766,17.211,10.893,0.593,111.587,0.532,0.175
4099.6001,81.643,79.924,146.911,2.704,117.355,19.351,23.485,19.849,3.705,17.366,10.993,0.595,111.83,0.559,0.172
4099.7002,81.831,79.984,147.091,2.707,117.74,19.481,23.317,19.699,3.648,17.627,11.038,0.597,112.069,0.647,0.172
4099.7998,81.97,80.072,147.373,2.709,118.008,19.735,23.142,19.55,3.593,17.908,11.063,0.602,112.298,0.718,0.178
4099.8999,82.014,80.181,147.763,2.709,117.86,20.058,22.967,19.41,3.542,18.167,11.083,0.594,112.479,0.769,0.187
4100.0,81.969,80.281,148.152,2.709,117.117,20.275,22.816,19.29,3.503,18.447,11.069,0.598,112.635,0.783,0.191
4100.1001,81.88,80.364,148.519,2.71,116.101,20.253,22.699,19.195,3.483,18.748,11.01,0.601,112.757,0.932,0.188
4100.2002,81.799,80.398,148.761,2.713,115.627,20.016,22.618,19.125,3.505,18.908,10.917,0.578,112.83,1.06,0.178
4100.2998,81.748,80.408,148.924,2.716,116.482,19.85,22.567,19.078,3.568,18.804,10.831,0.571,112.639,1.065,0.172
4100.3999,81.704,80.387,148.974,2.716,118.394,19.99,22.534,19.048,3.655,18.509,10.76,0.57,111.927,0.971,0.177
4100.5,81.632,80.359,148.996,2.716,120.205,20.396,22.517,19.036,3.734,18.158,10.72,0.581,112.294,0.845,0.19
4100.6001,81.501,80.295,148.954,2.713,120.282,20.824,22.51,19.036,3.773,17.765,10.77,0.581,112.714,0.715,0.204
4100.7002,81.317,80.146,148.764,2.711,118.681,21.123,22.507,19.042,3.762,17.141,10.985,0.58,112.618,0.626,0.213
4100.7998,81.097,79.704,148.135,2.709,116.223,21.262,22.509,19.051,3.72,16.428,11.295,0.58,112.534,0.563,0.218
4100.8999,80.904,79.175,147.369,2.708,114.054,21.257,22.519,19.062,3.673,15.855,11.578,0.58,112.456,0.534,0.218
4101.0,80.806,78.672,146.616,2.708,113.032,21.201,22.536,19.076,3.643,15.627,11.724,0.58,112.386,0.526,0.217
4101.1001,80.796,78.459,146.32,2.706,113.561,21.108,22.56,19.091,3.622,15.749,11.744,0.58,112.313,0.53,0.217
4101.2002,80.782,78.46,146.363,2.703,115.573,21.006,22.592,19.113,3.597,16.301,11.65,0.569,112.242,0.55,0.218
4101.2998,80.657,78.87,147.067,2.697,117.933,20.916,22.646,19.146,3.572,17.16,11.475,0.58,112.189,0.592,0.222
4101.3999,80.395,79.421,148.018,2.691,119.722,20.798,22.756,19.198,3.554,18.143,11.237,0.568,112.206,0.65,0.224
4101.5,80.015,80.012,149.05,2.688,120.253,20.606,22.947,19.273,3.549,19.049,10.961,0.581,112.211,0.749,0.222
4101.6001,79.568,80.414,149.81,2.687,119.731,20.393,23.189,19.356,3.56,19.86,10.658,0.581,111.924,0.841,0.216
4101.7002,79.108,80.574,150.174,2.688,119.023,20.265,23.42,19.43,3.582,20.602,10.345,0.581,112.201,0.925,0.212
4101.7998,78.709,80.583,150.286,2.69,118.793,20.229,23.58,19.478,3.616,21.144,10.063,0.579,112.817,0.922,0.209
4101.8999,78.464,80.584,150.324,2.691,118.788,20.161,23.652,19.495,3.666,21.388,9.833,0.572,113.383,0.879,0.206
4102.0,78.394,80.583,150.365,2.691,118.392,19.933,23.67,19.495,3.736,21.299,9.667,0.58,113.861,0.799,0.199
4102.1001,78.443,80.582,150.41,2.69,117.563,19.563,23.671,19.49,3.827,20.952,9.545,0.58,114.261,0.722,0.19
4102.2002,78.498,80.579,150.452,2.69,116.859,19.351,23.67,19.484,3.931,20.432,9.461,0.574,114.407,0.659,0.186
4102.2998,78.498,80.578,150.5,2.691,116.608,19.524,23.669,19.481,4.037,19.92,9.39,0.575,114.421,0.611,0.192
4102.3999,78.464,80.58,150.556,2.691,116.719,20.083,23.667,19.48,4.142,19.498,9.326,0.559,114.315,0.592,0.21
4102.5,78.432,80.584,150.626,2.688,116.878,20.703,23.665,19.479,4.231,19.196,9.274,0.559,114.015,0.583,0.228
4102.6001,78.407,80.586,150.696,2.684,116.989,20.991,23.662,19.478,4.302,18.988,9.236,0.547,113.696,0.587,0.238
4102.7002,78.379,80.585,150.765,2.68,117.344,20.876,23.659,19.476,4.349,18.873,9.232,0.558,113.359,0.632,0.237
4102.7998,78.323,80.582,150.819,2.677,118.312,20.583,23.657,19.471,4.372,18.887,9.266,0.559,113.073,0.72,0.232
4102.8999,78.219,80.578,150.858,2.677,119.569,20.369,23.655,19.466,4.376,18.928,9.345,0.559,112.823,0.871,0.227
4103.0,78.064,80.573,150.876,2.677,120.633,20.208,23.653,19.463,4.358,18.915,9.477,0.559,112.623,1.075,0.222
4103.1001,77.86,80.569,150.879,2.678,121.349,20.074,23.654,19.462,4.324,18.812,9.653,0.558,112.47,1.274,0.218
4103.2002,77.624,80.565,150.886,2.68,122.028,20.072,23.658,19.464,4.262,18.573,9.921,0.549,112.335,1.446,0.217
4103.2998,77.376,80.563,150.903,2.682,122.923,20.272,23.664,19.466,4.18,18.251,10.234,0.507,112.224,1.535,0.22
4103.3999,77.133,80.562,150.929,2.685,124.057,20.571,23.669,19.466,4.093,17.903,10.555,0.519,112.18,1.575,0.225
4103.5,76.921,80.571,150.965,2.688,124.99,20.757,23.673,19.464,4.025,17.644,10.805,0.531,112.182,1.541,0.226
4103.6001,76.751,80.598,151.019,2.691,125.421,20.781,23.679,19.46,3.98,17.487,10.971,0.503,112.255,1.448,0.223
4103.7002,76.623,80.647,151.219,2.693,125.207,20.725,23.687,19.456,3.944,17.424,11.07,0.539,112.339,1.324,0.22
4103.7998,76.535,80.707,151.468,2.695,124.417,20.716,23.693,19.452,3.918,17.455,11.094,0.514,112.399,1.161,0.218
4103.8999,76.471,80.779,151.754,2.697,123.264,20.694,23.691,19.448,3.893,17.524,11.075,0.541,112.392,0.979,0.215
4104.0,76.43,80.851,152.066,2.699,122.048,20.593,23.681,19.446,3.867,17.618,11.021,0.498,112.477,0.793,0.21
4104.1001,76.411,80.921,152.409,2.701,120.979,20.479,23.668,19.446,3.842,17.757,10.936,0.477,112.479,0.625,0.205
4104.2002,76.398,80.985,152.823,2.702,120.046,20.502,23.659,19.448,3.824,17.978,10.816,0.481,112.116,0.497,0.205
4104.2998,76.384,81.04,153.313,2.703,119.146,20.579,23.656,19.451,3.817,18.291,10.658,0.456,111.875,0.4,0.206
4104.3999,76.364,81.09,153.841,2.703,118.416,20.658,23.655,19.453,3.821,18.719,10.458,0.399,111.691,0.372,0.209
4104.5,76.341,81.137,154.396,2.702,117.992,20.793,23.655,19.454,3.832,19.202,10.238,0.418,111.543,0.377,0.213
4104.6001,76.318,81.168,154.902,2.702,117.842,20.915,23.657,19.455,3.852,19.657,10.025,0.418,111.462,0.41,0.216
4104.7002,76.299,81.188,155.34,2.703,117.894,20.937,23.662,19.453,3.886,20.021,9.83,0.426,111.433,0.506,0.214
4104.7998,76.287,81.195,155.52,2.704,118.002,20.795,23.67,19.448,3.939,20.217,9.669,0.441,111.517,0.611,0.208
4104.8999,76.281,81.197,155.597,2.707,118.102,20.513,23.678,19.442,4.013,20.247,9.532,0.417,111.691,0.724,0.197
4105.0,76.281,81.196,155.598,2.71,118.361,20.173,23.684,19.437,4.098,20.149,9.43,0.417,111.929,0.857,0.185
4105.1001,76.284,81.201,155.492,2.713,118.782,19.916,23.689,19.433,4.175,19.994,9.369,0.417,112.258,0.959,0.176
4105.2002,76.289,81.092,154.995,2.715,119.102,19.818,23.694,19.431,4.23,19.859,9.348,0.382,112.617,1.032,0.173
4105.2998,76.292,80.88,154.171,2.714,119.176,19.879,23.699,19.429,4.262,19.761,9.357,0.366,112.998,1.067,0.176
4105.3999,76.291,80.252,152.552,2.714,119.379,20.061,23.704,19.426,4.267,19.734,9.392,0.35,113.422,1.083,0.181
4105.5,76.291,79.54,150.807,2.714,119.989,20.291,23.707,19.424,4.234,19.862,9.447,0.353,113.835,1.08,0.187
4105.6001,76.315,78.75,148.943,2.715,120.915,20.526,23.709,19.422,4.166,20.122,9.518,0.323,114.236,1.11,0.193
4105.7002,76.422,78.188,147.374,2.714,121.732,20.715,23.711,19.42,4.069,20.492,9.594,0.309,114.423,1.132,0.199
4105.7998,76.644,77.846,146.099,2.711,121.849,20.826,23.716,19.417,3.976,20.806,9.671,0.305,114.469,1.14,0.204
4105.8999,76.991,77.747,145.143,2.709,121.177,20.816,23.723,19.413,3.886,21.001,9.76,0.323,114.357,1.121,0.205
4106.0,77.447,77.965,144.647,2.71,120.199,20.653,23.731,19.408,3.816,21.003,9.857,0.323,114.063,1.063,0.199
4106.1001,77.947,78.191,144.203,2.712,119.591,20.422,23.738,19.403,3.775,20.802,9.955,0.323,113.751,0.946,0.19
4106.2002,78.425,78.4,143.791,2.715,119.524,20.24,23.743,19.399,3.765,20.47,10.034,0.322,113.431,0.846,0.184
4106.2998,78.785,78.432,143.51,2.715,119.676,20.235,23.748,19.396,3.782,20.071,10.084,0.322,113.169,0.766,0.185
4106.3999,78.949,78.439,143.33,2.712,119.554,20.457,23.751,19.389,3.814,19.666,10.104,0.321,112.937,0.721,0.195
4106.5,78.918,78.437,143.298,2.708,119.093,20.824,23.736,19.36,3.857,19.287,10.093,0.321,112.747,0.733,0.21
4106.6001,78.757,78.435,143.28,2.705,118.63,21.194,23.652,19.269,3.902,18.974,10.059,0.32,112.557,0.768,0.223
4106.7002,78.603,78.433,143.265,2.701,118.292,21.397,23.432,19.075,3.934,18.781,10.013,0.32,112.37,0.823,0.231
4106.7998,78.524,78.429,143.253,2.696,117.85,21.348,23.104,18.817,3.94,18.716,9.979,0.283,112.191,0.841,0.234
4106.8999,78.489,78.416,143.242,2.69,117.172,21.029,22.79,18.59,3.922,18.779,9.952,0.316,112.1,0.838,0.23
4107.0,78.397,78.4,143.232,2.686,116.454,20.537,22.711,18.555,3.886,18.946,9.939,0.269,112.086,0.806,0.22
4107.1001,78.202,78.381,143.219,2.685,116.182,20.082,22.926,18.736,3.843,19.113,9.952,0.301,112.216,0.746,0.209
4107.2002,77.909,78.362,143.206,2.687,116.643,19.805,23.358,19.074,3.796,19.248,9.997,0.315,112.439,0.677,0.202
4107.2998,77.534,78.346,143.192,2.688,117.678,19.801,23.819,19.434,3.748,19.306,10.075,0.314,112.705,0.616,0.201
4107.3999,77.134,78.342,143.179,2.687,118.687,19.95,24.167,19.717,3.71,19.305,10.155,0.284,113.02,0.537,0.207
4107.5,76.789,78.351,143.169,2.685,119.285,20.117,24.4,19.916,3.688,19.228,10.22,0.264,113.349,0.447,0.214
4107.6001,76.63,78.365,143.16,2.683,119.118,20.195,22.138,20.074,3.699,19.027,10.246,0.309,113.675,0.345,0.218
4107.7002,76.705,78.379,143.154,2.681,118.144,20.192,22.336,20.237,3.742,18.699,10.225,0.306,113.959,0.229,0.218
4107.7998,76.961,78.383,143.142,2.682,116.684,20.162,22.549,20.402,3.808,18.241,10.179,0.266,113.845,0.111,0.217
4107.8999,77.285,78.38,143.124,2.682,115.209,20.131,22.74,20.549,3.869,17.759,10.151,0.54,113.568,0.041,0.216
4108.0,77.524,78.372,143.096,2.681,114.227,20.076,22.879,20.657,3.896,17.312,10.206,0.559,113.598,0.047,0.215
4108.1001,77.595,78.366,143.063,2.68,113.992,19.963,22.965,20.724,3.893,16.926,10.331,0.58,113.589,0.116,0.214
4108.2002,77.46,78.361,143.029,2.678,114.425,19.81,23.008,20.759,3.865,16.593,10.514,0.54,113.556,0.289,0.212
4108.2998,77.146,78.359,142.995,2.676,115.167,19.791,23.025,20.774,3.82,16.358,10.709,0.583,113.525,0.44,0.214
4108.3999,76.749,78.355,142.965,2.675,116.003,19.823,23.03,20.778,3.765,16.3,10.868,0.581,113.501,0.572,0.215
4108.5,76.374,78.351,142.939,2.677,116.896,19.883,23.027,20.775,3.709,16.399,10.973,0.541,113.482,0.651,0.215
4108.6001,76.15,78.338,142.922,2.68,117.535,20.02,23.021,20.774,3.672,16.582,11.0,0.58,113.431,0.705,0.215
4108.7002,76.12,78.326,142.904,2.682,117.593,20.114,23.044,20.801,3.666,16.779,10.955,0.58,113.332,0.73,0.216
4108.7998,76.29,78.316,142.887,2.682,116.914,20.163,23.13,20.878,3.703,16.99,10.803,0.58,113.188,0.729,0.218
4108.8999,76.638,78.319,142.872,2.678,115.74,20.212,23.266,20.989,3.783,17.243,10.536,0.625,112.971,0.712,0.224
4109.0,77.052,78.327,142.856,2.672,115.005,20.215,23.374,21.07,3.882,17.464,10.244,0.556,112.838,0.675,0.23
4109.1001,77.456,78.342,142.839,2.668,115.385,19.782,23.398,21.081,4.002,17.548,9.981,0.577,112.805,0.628,0.218
4109.2002,77.798,78.347,142.772,2.667,116.874,19.074,23.326,21.016,4.139,17.452,9.773,0.555,112.805,0.576,0.199
4109.2998,78.08,78.356,142.685,2.67,118.395,18.467,23.226,20.932,4.259,17.228,9.654,0.551,112.923,0.521,0.18
4109.3999,78.327,78.374,142.573,2.675,119.303,18.086,23.158,20.875,4.336,16.984,9.606,0.577,113.207,0.477,0.168
4109.5,78.549,78.402,142.4,2.678,119.345,18.406,23.14,20.861,4.368,16.774,9.616,0.584,113.573,0.434,0.179
4109.6001,78.738,78.43,142.203,2.675,118.815,19.033,23.136,20.86,4.381,16.625,9.629,0.562,113.897,0.387,0.198
4109.7002,78.875,78.454,141.977,2.67,118.09,19.534,23.131,20.858,4.384,16.512,9.637,0.536,114.132,0.32,0.217
4109.7998,78.936,78.449,141.77,2.665,117.367,19.764,23.129,20.854,4.377,16.425,9.645,0.581,114.255,0.254,0.225
4109.8999,78.926,78.429,141.591,2.665,116.706,19.776,23.129,20.849,4.358,16.383,9.647,0.607,114.365,0.201,0.224
4110.0,78.878,78.391,141.466,2.67,116.106,19.684,23.127,20.845,4.333,16.446,9.627,0.568,114.492,0.163,0.215
4110.1001,78.819,78.341,141.401,2.677,115.737,19.543,23.121,20.842,4.312,16.651,9.567,0.601,114.631,0.133,0.204
4110.2002,78.758,78.297,141.371,2.681,115.703,19.402,23.113,20.841,4.296,16.984,9.474,0.532,114.761,0.116,0.197
4110.2998,78.689,78.273,141.392,2.681,115.82,19.302,23.107,20.843,4.277,17.344,9.381,0.559,114.859,0.12,0.195
4110.3999,78.607,78.269,141.41,2.679,116.214,19.264,23.104,20.847,4.253,17.636,9.311,0.541,114.921,0.156,0.197
4110.5,78.524,78.275,141.424,2.677,116.687,19.3,23.103,20.85,4.22,17.882,9.262,0.585,114.96,0.305,0.2
4110.6001,78.46,78.29,141.433,2.677,116.529,19.382,23.103,20.852,4.179,18.096,9.23,0.565,114.968,0.449,0.202
4110.7002,78.431,78.221,141.291,2.679,115.322,19.483,23.103,20.851,4.112,18.199,9.248,0.58,114.954,0.584,0.202
4110.7998,78.445,78.124,141.176,2.684,113.249,19.557,23.103,20.849,4.03,18.088,9.332,0.54,114.828,0.669,0.198
4110.8999,78.485,78.061,141.491,2.689,111.208,19.536,23.103,20.847,3.954,17.773,9.471,0.596,114.214,0.736,0.191
4111.0,78.535,78.091,142.325,2.694,110.124,19.33,23.1,20.847,3.901,17.36,9.637,0.536,113.922,0.783,0.179
4111.1001,78.575,78.193,143.506,2.696,110.64,18.812,23.097,20.848,3.875,16.89,9.809,0.54,113.8,0.756,0.162
4111.2002,78.593,78.441,145.153,2.695,111.899,17.985,23.094,20.851,3.864,16.358,9.987,0.54,113.654,0.697,0.14
4111.2998,78.589,78.719,146.689,2.693,112.638,17.052,23.093,20.853,3.866,15.862,10.144,0.54,113.524,0.615,0.118
4111.3999,78.575,79.011,148.111,2.692,112.446,16.329,23.092,20.855,3.874,15.472,10.259,0.54,113.405,0.555,0.102
4111.5,78.589,79.219,148.891,2.693,111.705,16.154,23.09,20.855,3.879,15.283,10.312,0.567,113.313,0.525,0.098
4111.6001,78.649,79.321,149.237,2.696,111.188,16.523,23.089,20.854,3.886,15.261,10.3,0.604,113.235,0.525,0.107
4111.7002,78.745,79.338,149.237,2.7,111.216,17.258,23.088,20.852,3.899,15.408,10.22,0.54,113.17,0.537,0.125
4111.7998,78.827,79.346,149.237,2.701,111.597,18.026,23.087,20.849,3.924,15.701,10.068,0.54,113.141,0.556,0.143
4111.8999,78.853,79.351,149.238,2.701,111.927,18.595,23.086,20.846,3.951,16.051,9.886,0.54,113.3,0.584,0.158
4112.0,78.807,79.352,149.239,2.699,112.107,18.935,23.086,20.844,3.969,16.432,9.715,0.54,113.643,0.623,0.168
4112.1001,78.689,79.351,149.245,2.697,112.029,19.136,23.086,20.844,3.97,16.884,9.549,0.534,113.751,0.654,0.175
4112.2002,78.535,79.351,149.25,2.697,111.473,19.356,23.086,20.843,3.956,17.405,9.382,0.531,113.953,0.673,0.181
4112.2998,78.375,79.353,149.256,2.699,110.476,19.644,23.086,20.843,3.928,17.898,9.245,0.54,114.269,0.622,0.186
4112.3999,78.257,79.358,149.262,2.703,109.709,19.965,23.086,20.841,3.883,18.25,9.189,0.54,114.604,0.552,0.19
4112.5,78.209,79.363,149.265,2.707,109.736,20.217,23.086,20.836,3.819,18.456,9.23,0.575,114.561,0.465,0.192
4112.6001,78.217,79.369,149.262,2.709,110.309,20.341,23.086,20.83,3.742,18.571,9.333,0.549,113.976,0.391,0.193
4112.7002,78.231,79.373,149.251,2.71,110.612,20.331,23.085,20.825,3.672,18.649,9.449,0.522,113.835,0.318,0.191
4112.7998,78.205,79.378,149.237,2.711,110.352,20.248,23.085,20.824,3.612,18.68,9.571,0.54,113.726,0.244,0.187
4112.8999,78.137,79.381,149.22,2.713,110.133,20.16,23.084,20.829,3.564,18.62,9.719,0.54,113.573,0.168,0.183
4113.0,78.052,79.383,149.204,2.715,110.846,20.1,23.082,20.835,3.533,18.472,9.892,0.52,113.365,0.107,0.18
4113.1001,77.982,79.385,149.186,2.714,112.582,20.049,23.08,20.839,3.536,18.293,10.037,0.54,113.135,0.085,0.181
4113.2002,77.953,79.387,149.163,2.709,114.119,19.962,23.079,20.84,3.576,18.239,10.079,0.569,112.882,0.084,0.183
4113.2998,77.982,79.391,149.138,2.703,114.331,19.803,23.083,20.842,3.649,18.428,9.974,0.6,113.077,0.089,0.185
4113.3999,78.073,79.396,149.112,2.698,113.116,19.565,23.107,20.862,3.739,18.882,9.741,0.525,113.262,0.088,0.183
4113.5,78.176,79.404,149.089,2.696,111.905,19.327,23.167,20.916,3.824,19.403,9.49,0.567,113.095,0.079,0.179
4113.6001,78.233,79.413,149.071,2.695,111.739,19.171,23.273,21.014,3.895,19.85,9.291,0.541,112.984,0.07,0.176
4113.7002,78.18,79.422,149.056,2.695,112.996,19.07,23.429,21.154,3.959,20.203,9.127,0.562,112.912,0.076,0.174
4113.7998,78.031,79.429,149.047,2.694,114.631,19.279,23.596,21.299,4.016,20.41,8.993,0.531,112.909,0.102,0.184
4113.8999,77.82,79.434,149.048,2.693,115.75,19.56,23.731,21.405,4.055,20.422,8.921,0.519,112.927,0.141,0.189
4114.0,77.588,79.437,149.054,2.693,115.96,19.483,23.773,21.421,4.059,20.203,8.957,0.518,112.933,0.202,0.185
4114.1001,77.383,79.436,149.067,2.694,115.613,19.158,23.706,21.339,4.031,19.856,9.071,0.518,112.834,0.258,0.175
4114.2002,77.243,79.433,149.085,2.694,114.996,18.774,23.546,21.18,3.985,19.404,9.235,0.537,112.555,0.307,0.165
4114.2998,77.208,79.429,149.105,2.694,114.209,18.541,23.314,20.967,3.921,18.761,9.471,0.518,112.134,0.316,0.16
4114.3999,77.281,79.425,149.123,2.695,113.33,18.524,23.054,20.738,3.848,18.05,9.746,0.528,111.384,0.31,0.16
4114.5,77.428,79.422,149.129,2.695,112.677,18.605,22.815,20.534,3.775,17.401,10.023,0.54,110.966,0.299,0.161
4114.6001,77.613,79.421,149.127,2.696,112.713,18.693,22.649,20.396,3.709,16.943,10.26,0.538,110.776,0.462,0.163
4114.7002,77.8,79.422,149.119,2.696,113.677,18.819,22.599,20.357,3.648,16.615,10.485,0.544,110.666,0.599,0.168
4114.7998,77.965,79.426,149.116,2.694,114.934,19.045,22.645,20.395,3.593,16.385,10.684,0.535,110.626,0.71,0.176
4114.8999,78.095,79.431,149.117,2.692,115.637,19.368,22.745,20.476,3.557,16.266,10.817,0.519,110.644,0.819,0.188
4115.0,78.169,79.439,149.124,2.69,115.285,19.666,22.839,20.552,3.55,16.275,10.843,0.54,110.757,0.903,0.196
4115.1001,78.189,79.449,149.132,2.689,114.467,19.742,22.9,20.602,3.564,16.366,10.793,0.54,110.878,0.956,0.198
4115.2002,78.158,79.459,149.139,2.689,113.864,19.576,22.933,20.628,3.588,16.5,10.7,0.54,111.005,0.958,0.192
4115.2998,78.086,79.469,149.145,2.689,113.98,19.303,22.958,20.644,3.621,16.681,10.559,0.57,111.08,0.934,0.185
4115.3999,77.991,79.48,149.153,2.689,114.443,19.031,22.987,20.662,3.668,16.878,10.378,0.541,111.136,0.878,0.178
4115.5,77.881,79.49,149.165,2.689,114.601,18.781,23.026,20.691,3.723,17.032,10.191,0.52,111.169,0.822,0.172
4115.6001,77.773,79.498,149.181,2.689,113.987,18.564,23.071,20.731,3.784,17.08,10.024,0.55,111.192,0.705,0.166
4115.7002,77.686,79.503,149.197,2.69,113.114,18.457,23.113,20.77,3.843,17.013,9.89,0.547,111.214,0.482,0.163
4115.7998,77.633,79.506,149.214,2.691,112.637,18.542,23.136,20.79,3.896,16.846,9.793,0.571,111.235,0.351,0.166
4115.8999,77.628,79.508,149.219,2.691,112.833,18.806,23.115,20.769,3.942,16.62,9.729,0.537,111.065,0.209,0.173
4116.0,77.677,79.508,149.219,2.69,113.282,19.073,23.044,20.704,3.989,16.427,9.66,0.529,110.885,0.01,0.18
4116.1001,77.762,79.509,149.212,2.691,113.297,19.224,22.953,20.624,4.043,16.32,9.559,0.541,110.734,,0.182
4116.2002,77.84,79.512,149.212,2.693,112.39,19.31,22.887,20.57,4.105,16.3,9.425,0.518,110.559,,0.182
4116.2998,77.832,79.518,149.221,2.696,110.942,19.402,22.891,20.58,4.165,16.34,9.295,0.527,110.369,,0.182
4116.3999,77.705,79.528,149.243,2.698,109.898,19.407,22.967,20.658,4.218,16.445,9.178,0.512,110.153,,0.178
4116.5,77.477,79.542,149.272,2.701,109.652,19.238,23.111,20.812,4.261,16.631,9.065,0.479,109.889,,0.169
4116.6001,77.21,79.557,149.304,2.703,109.993,18.945,23.33,21.065,4.294,16.87,8.963,0.563,109.6,,0.16
4116.7002,76.968,79.575,149.341,2.703,110.529,18.766,23.603,21.39,4.316,17.08,8.894,0.52,109.277,,0.157
4116.7998,76.782,79.594,149.366,2.7,111.116,18.829,23.891,21.73,4.316,17.241,8.881,0.501,109.006,0.022,0.165
4116.8999,76.683,79.612,149.385,2.695,111.79,19.049,24.117,21.991,4.274,17.377,8.94,0.489,108.781,0.177,0.176
4117.0,76.671,79.629,149.396,2.69,112.572,19.203,24.239,22.126,4.194,17.545,9.04,0.508,108.673,0.343,0.185
4117.1001,76.725,79.642,149.399,2.686,113.344,19.234,24.26,22.146,4.093,17.747,9.156,0.479,108.637,0.514,0.188
4117.2002,76.787,79.654,149.398,2.685,113.762,19.25,24.213,22.095,3.981,17.935,9.278,0.482,108.811,0.68,0.191
4117.2998,76.798,79.661,149.393,2.683,113.464,19.375,24.136,22.021,3.853,18.071,9.439,0.501,109.852,0.845,0.196
4117.3999,76.754,79.672,149.387,2.681,112.336,19.562,24.041,21.935,3.689,18.185,9.666,0.534,110.239,1.007,0.203
4117.5,76.699,79.686,149.38,2.679,110.597,19.715,23.934,21.846,3.49,18.352,9.941,0.5,110.265,1.134,0.209
4117.6001,76.687,79.713,149.365,2.678,108.997,19.82,23.848,21.784,3.316,18.57,10.161,0.53,110.33,1.207,0.212
4117.7002,76.722,79.744,149.35,2.679,108.387,19.906,23.824,21.785,3.208,18.828,10.263,0.543,110.423,1.233,0.213
4117.7998,76.764,79.777,149.336,2.682,109.223,19.96,23.911,21.888,3.183,19.1,10.232,0.501,110.537,1.158,0.21
4117.8999,76.731,79.804,149.335,2.685,110.992,19.879,24.148,22.125,3.21,19.309,10.139,0.537,110.687,1.057,0.204
4118.0,76.584,79.822,149.346,2.688,112.481,19.644,24.508,22.464,3.268,19.441,10.02,0.54,110.853,0.93,0.194
4118.1001,76.331,79.833,149.373,2.691,112.927,19.315,24.936,22.849,3.356,19.491,9.873,0.54,111.033,0.827,0.182
4118.2002,76.052,79.862,149.621,2.694,112.306,19.021,25.308,23.16,3.466,19.542,9.684,0.541,111.305,0.767,0.172
4118.2998,75.87,79.904,150.027,2.697,111.537,18.856,25.484,23.276,3.584,19.596,9.477,0.582,111.606,0.757,0.165
4118.3999,75.89,79.959,150.596,2.7,111.358,18.818,25.336,23.086,3.714,19.576,9.28,0.543,111.939,0.801,0.162
4118.5,76.255,80.042,151.326,2.701,112.144,18.864,24.705,22.47,3.859,19.49,9.105,0.53,112.112,0.875,0.162
4118.6001,76.942,80.123,152.036,2.703,113.185,18.952,23.705,21.548,4.003,19.415,8.959,0.525,112.203,0.987,0.162
4118.7002,77.878,80.201,152.718,2.705,113.981,19.126,22.528,20.499,4.119,19.442,8.838,0.541,112.198,1.163,0.165
4118.7998,78.91,80.269,153.109,2.708,114.42,19.463,21.479,19.59,4.183,19.576,8.753,0.533,112.024,1.34,0.172
4118.8999,79.845,80.335,153.357,2.709,114.567,19.856,20.775,18.992,4.217,19.68,8.7,0.502,111.767,1.508,0.182
4119.0,80.551,80.4,153.424,2.707,114.376,20.081,20.446,18.714,4.234,19.76,8.665,0.501,111.408,1.593,0.189
4119.1001,80.945,80.442,153.417,2.704,113.665,19.945,20.405,18.677,4.225,19.819,8.666,0.511,111.016,1.634,0.186
4119.2002,81.041,80.465,153.433,2.701,112.62,19.596,20.481,18.734,4.179,19.889,8.724,0.565,110.647,1.611,0.18
4119.2998,80.927,80.458,153.508,2.699,112.01,19.317,20.56,18.791,4.094,19.873,8.868,0.516,110.326,1.551,0.175
4119.3999,80.692,80.424,153.704,2.698,112.67,19.272,20.607,18.816,3.981,19.644,9.122,0.507,110.097,1.477,0.178
4119.5,80.443,80.387,153.978,2.697,114.429,19.425,20.605,18.796,3.853,19.163,9.486,0.542,109.913,1.392,0.183
4119.6001,80.246,80.355,154.373,2.697,115.933,19.6,20.551,18.73,3.74,18.715,9.811,0.54,109.791,1.284,0.186
4119.7002,80.112,80.359,154.789,2.699,116.375,19.728,20.449,18.627,3.664,18.462,10.025,0.502,109.793,1.158,0.188
4119.7998,80.043,80.392,155.188,2.699,116.046,19.826,20.327,18.512,3.602,18.425,10.17,0.527,109.844,0.994,0.19
4119.8999,80.04,80.481,155.533,2.697,115.937,19.882,20.225,18.416,3.529,18.331,10.383,0.501,109.942,0.809,0.194
4120.0,80.151,80.604,155.751,2.692,116.431,19.87,20.157,18.343,3.445,18.14,10.66,0.501,110.035,0.626,0.199
4120.1001,80.506,80.732,155.895,2.687,117.324,19.838,20.095,18.27,3.377,17.864,10.933,0.501,110.117,0.501,0.204
4120.2002,81.185,80.839,155.927,2.684,117.891,19.894,19.992,18.157,3.331,17.502,11.187,0.5,110.164,0.603,0.208
4120.2998,82.226,80.865,155.84,2.683,117.921,19.99,19.831,17.996,3.293,17.052,11.444,0.534,110.237,0.809,0.211
4120.3999,83.59,80.833,155.655,2.685,117.647,19.956,19.656,17.834,3.259,16.46,11.736,0.539,110.346,0.873,0.207
4120.5,84.968,80.681,155.252,2.687,117.352,19.726,19.579,17.768,3.238,15.901,11.98,0.574,110.582,0.84,0.198
