DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
3625.25,63.506,59.99,104.157,2.546,119.251,10.268,89.071,76.623,3.03,16.756,4.802,6.775,90.481,2.206,158.402
3625.375,63.162,58.44,104.157,2.546,119.061,11.059,81.53,69.895,3.169,17.716,4.347,6.771,93.734,2.153,158.44
3625.5,63.705,58.071,105.3,2.549,121.225,11.671,71.314,61.222,3.243,18.078,4.21,6.759,95.765,2.153,157.373
3625.625,64.923,59.289,106.0,2.552,126.354,12.257,60.695,52.204,3.348,18.192,4.305,6.796,95.989,2.112,156.257
3625.75,66.744,61.077,106.481,2.554,133.175,12.994,50.618,43.488,3.504,18.337,4.649,6.759,92.277,2.097,155.509
3625.875,68.693,61.997,107.991,2.556,140.306,13.917,41.927,35.896,3.567,18.58,5.353,6.761,92.458,2.07,154.695
3626.0,69.881,64.424,109.487,2.56,146.299,14.952,35.011,29.93,3.517,18.899,6.156,6.782,90.59,2.03,153.193
3626.125,70.07,65.639,111.544,2.566,150.716,15.91,30.223,25.874,3.457,18.91,6.772,6.804,89.748,1.99,150.962
3626.25,69.827,66.64,113.387,2.573,153.697,16.462,27.806,23.819,3.424,18.605,7.111,6.829,89.96,1.961,148.64
3626.375,69.511,67.242,114.615,2.579,155.807,16.427,27.03,23.161,3.381,18.226,7.396,6.837,90.035,1.947,146.377
3626.5,69.234,67.34,115.11,2.59,157.131,15.988,27.357,23.541,3.339,17.715,7.717,6.836,90.396,1.941,142.39
3626.625,69.463,67.34,115.11,2.611,157.288,15.514,28.193,24.457,3.314,17.059,8.041,6.877,90.429,1.835,134.658
3626.75,70.239,67.34,115.144,2.643,156.786,15.286,29.075,25.379,3.307,16.459,8.321,6.866,90.453,1.835,123.108
3626.875,70.541,67.34,115.151,2.674,156.244,15.3,29.713,25.98,3.309,16.214,8.467,6.855,90.471,1.782,111.855
3627.0,70.155,67.323,115.151,2.694,155.751,15.315,29.966,26.198,3.326,16.338,8.456,6.848,90.486,1.729,91.273
3627.125,69.45,67.303,115.14,2.701,155.563,15.133,29.816,26.079,3.357,16.788,8.3,6.865,90.53,1.677,88.578
3627.25,68.537,67.283,115.087,2.703,155.869,14.833,29.244,25.593,3.395,17.507,8.027,6.819,90.504,1.571,87.742
3627.375,67.818,67.128,114.906,2.705,155.937,14.548,28.416,24.84,3.434,18.446,7.66,6.894,90.561,1.518,87.082
3627.5,67.667,66.841,114.755,2.708,154.276,14.247,27.514,23.99,3.468,19.446,7.232,6.856,90.781,1.503,86.173
3627.625,67.768,66.592,114.57,2.71,151.068,13.904,26.734,23.247,3.483,20.244,6.86,6.891,91.038,1.488,85.192
3627.75,67.774,66.426,114.455,2.713,150.039,13.674,26.192,22.739,3.463,20.803,6.613,6.881,91.195,1.484,84.413
3627.875,67.336,66.349,114.356,2.713,152.421,13.768,25.989,22.549,3.416,21.194,6.505,6.866,91.329,1.496,84.22
3628.0,66.623,66.331,114.012,2.711,156.159,14.175,26.2,22.71,3.358,21.433,6.488,6.868,91.079,1.513,84.876
3628.125,66.192,66.191,113.791,2.709,158.027,14.615,26.719,23.189,3.298,21.503,6.508,6.846,91.017,1.524,85.871
3628.25,66.16,65.67,113.211,2.709,157.507,14.811,27.475,24.062,3.238,21.554,6.52,6.868,91.198,1.524,85.863
3628.375,66.516,64.88,112.628,2.713,155.885,14.721,28.482,25.318,3.184,21.485,6.503,6.889,91.704,1.521,84.416
3628.5,66.985,64.235,112.24,2.717,154.677,14.469,29.824,26.75,3.149,21.159,6.478,6.873,92.578,1.513,82.916
3628.625,67.024,64.012,111.947,2.717,153.349,14.077,31.656,28.377,3.147,20.509,6.339,6.864,92.741,1.497,82.939
3628.75,66.638,63.623,110.89,2.712,151.224,13.514,34.056,30.556,3.154,19.801,6.13,6.86,92.487,1.478,84.554
3628.875,65.842,63.24,109.946,2.707,148.629,12.882,36.982,33.432,3.124,19.134,5.928,6.904,92.215,1.459,86.544
3629.0,64.863,62.962,108.773,2.703,146.746,12.398,40.278,36.73,3.053,18.58,5.861,6.986,91.76,1.446,87.978
3629.125,64.319,62.682,107.783,2.702,146.249,12.091,43.648,40.003,2.961,18.14,5.818,6.954,91.113,1.438,88.361
3629.25,64.074,62.198,106.901,2.703,146.113,11.76,47.033,43.273,2.885,17.903,5.776,6.928,90.978,1.437,87.89
3629.375,63.592,61.332,105.587,2.706,145.182,11.281,50.715,46.966,2.825,17.755,5.735,6.928,91.175,1.437,86.987
3629.5,63.019,61.094,104.583,2.708,142.704,10.675,55.346,51.612,2.772,17.688,5.692,6.95,90.812,1.371,10.0
3629.625,62.294,60.358,102.766,2.708,138.803,9.946,61.865,57.878,2.704,17.512,5.59,6.943,90.279,1.305,10.0
3629.75,61.14,59.406,100.757,2.708,133.519,9.068,69.596,64.93,2.59,16.882,5.43,6.946,89.837,1.305,10.0
3629.875,60.002,58.551,99.235,2.708,127.74,8.157,75.275,69.837,2.467,16.007,5.301,6.959,89.609,0.0,10.0
3630.0,59.57,58.059,98.615,2.711,122.584,7.537,75.994,70.122,2.399,15.295,5.26,6.972,89.867,0.0,10.0
3630.125,59.91,58.059,98.615,2.713,118.442,7.481,72.713,66.828,2.397,14.563,5.497,6.956,89.902,0.0,10.0
3630.25,60.647,59.512,98.615,2.709,116.287,7.938,68.69,63.001,2.411,13.461,6.058,6.961,88.289,0.0,10.0
3630.375,61.126,59.903,98.615,2.701,117.413,8.56,66.342,60.889,2.432,12.7,6.576,6.948,86.905,0.0,10.0
3630.5,60.827,59.903,99.01,2.696,121.475,8.915,65.058,59.783,2.453,12.514,6.775,6.92,87.067,0.0,10.0
3630.625,60.035,59.903,99.766,2.697,124.111,8.868,62.956,57.784,2.475,12.484,6.82,6.961,87.798,0.0,10.0
3630.75,59.997,59.839,100.585,2.698,123.254,8.738,58.211,53.22,2.504,12.53,6.912,6.98,88.527,0.0,10.0
3630.875,60.777,59.083,102.097,2.696,122.473,8.956,52.015,47.504,2.54,12.762,7.004,6.953,90.784,0.0,10.0
3631.0,61.422,58.605,102.955,2.693,125.899,9.567,47.471,43.678,2.556,12.952,7.039,7.002,92.782,0.0,10.0
3631.125,61.943,58.019,103.223,2.685,130.541,10.017,50.896,47.778,2.472,12.633,6.987,6.953,94.129,0.0,10.0
3631.25,61.687,57.0,103.223,2.681,126.774,9.569,72.416,69.659,2.222,11.44,6.747,6.942,95.448,0.0,10.0
3631.375,59.639,55.573,103.067,2.676,113.297,8.083,135.869,131.979,1.875,9.639,6.274,6.955,98.055,0.0,10.0
3631.5,56.793,54.387,102.311,2.672,96.272,6.173,258.672,248.993,1.62,8.361,5.753,6.963,99.581,0.0,10.0
3631.625,54.873,53.626,101.555,2.671,84.955,4.582,397.459,377.466,1.543,8.189,5.408,6.968,100.477,0.0,10.0
3631.75,54.113,52.87,100.799,2.674,80.674,3.634,464.692,435.309,1.546,8.441,5.25,6.96,101.142,0.0,10.0
3631.875,54.288,52.114,100.043,2.679,79.934,3.362,411.803,381.388,1.547,8.613,5.16,6.924,101.821,0.0,10.0
3632.0,55.165,51.607,99.037,2.683,78.632,3.683,285.315,262.109,1.629,9.563,4.942,6.95,102.457,0.0,10.0
3632.125,56.532,51.775,97.693,2.69,77.366,4.599,168.727,155.053,1.855,11.837,4.315,6.946,100.942,0.0,10.0
3632.25,57.958,53.287,97.693,2.699,79.725,6.018,102.31,94.647,2.1,14.489,3.701,6.954,98.349,0.0,10.0
3632.375,59.163,53.851,98.367,2.706,87.161,7.613,74.588,69.481,2.179,15.997,3.552,6.937,97.136,0.0,10.0
3632.5,60.222,53.998,99.123,2.708,97.414,8.777,68.763,64.824,2.16,16.519,3.728,6.978,97.376,0.0,10.0
3632.625,60.423,53.998,99.536,2.706,105.36,8.957,75.446,72.486,2.127,16.503,3.852,6.977,98.024,0.0,10.0
3632.75,59.411,54.248,99.714,2.703,108.277,8.241,94.506,92.161,2.009,15.704,4.046,6.973,98.027,0.0,10.0
3632.875,58.136,55.294,100.458,2.7,106.349,7.222,127.591,124.954,1.82,14.013,4.374,6.963,96.935,0.0,10.0
3633.0,57.031,55.294,100.458,2.696,102.44,6.445,172.35,168.569,1.679,12.36,4.603,6.949,96.597,0.0,10.0
