DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
4341.9,225.9378,69.4302,126.6159,2.6756,137.7861,18.2587,18.5462,17.5596,3.0993,13.5392,6.8289,0.9806,126.178,0.01,10.0
4342.2,226.4829,69.4339,126.5706,2.6682,132.8963,17.6283,18.4702,17.481,3.0868,15.0521,6.1285,0.9802,126.1185,0.01,10.0
4342.3,227.0377,69.3018,126.4227,2.6695,130.9425,17.5863,18.4159,17.4292,3.0899,15.755,5.7555,0.965,126.1379,0.01,10.0
4342.4,227.5859,69.0878,126.2057,2.6723,129.1937,17.6089,18.3682,17.3876,3.0851,16.2892,5.4656,0.9413,126.3227,0.01,10.0
4342.5,227.9773,68.7622,125.8557,2.6766,127.7867,17.6523,18.3581,17.3867,3.0781,16.8006,5.1992,0.9514,126.5911,0.01,10.0
4342.7,227.7678,68.0634,125.164,2.6891,127.1607,17.6584,18.609,17.6478,3.0523,17.4128,4.962,0.9315,127.0174,0.01,10.0
4343.0,224.26,67.5563,124.213,2.7011,130.845,18.7464,19.8015,18.7873,3.0104,16.3747,5.6409,0.9031,127.0152,0.01,10.0
4343.7,223.7477,68.7851,125.4734,2.7097,132.3337,18.966,19.7974,18.7536,3.5706,15.978,4.7491,0.791,126.2444,0.01,10.0
4343.8,224.7536,68.9385,125.7694,2.7101,130.6545,19.0562,19.583,18.5522,3.5801,16.0523,4.5795,0.7801,126.2538,0.01,10.0
4343.9,225.6761,69.0508,126.0261,2.7123,130.0066,19.0723,19.377,18.355,3.544,16.0656,4.5496,0.751,126.3221,0.01,10.0
4344.1,227.3654,69.1599,126.5703,2.7103,131.5956,18.4588,18.8488,17.841,3.3811,15.8274,4.8175,0.748,126.5295,0.01,10.0
4344.2,228.1792,69.2428,126.886,2.7023,132.1952,18.0152,18.5246,17.527,3.3005,15.6834,4.9969,0.7206,126.731,0.01,10.0
4344.6,230.5555,69.7479,128.1255,2.6964,131.6738,17.6089,17.5304,16.5968,3.0973,16.2043,5.3188,0.689,126.9086,0.01,10.0
4344.8,231.518,69.9148,128.6314,2.7095,131.5988,18.1585,17.3864,16.4747,3.0899,17.4642,4.9921,0.6554,127.1483,0.01,10.0
4344.9,232.0508,69.9489,128.6356,2.7112,131.3371,18.4124,17.3899,16.4853,3.0924,18.1435,4.8245,0.6426,127.149,0.01,10.0
4345.1,232.9212,70.0386,128.4316,2.7049,132.8294,18.5533,17.4541,16.5565,3.0998,19.8872,4.3526,0.6275,126.7843,0.01,10.0
4345.3,232.9876,70.0348,128.1022,2.6958,135.618,18.33,17.5229,16.6168,3.0855,21.4675,3.9032,0.6082,126.6108,0.01,10.0
4345.4,232.6144,69.9874,127.8436,2.6921,135.3564,18.348,17.5498,16.638,3.0599,21.7469,3.8612,0.5986,126.4123,0.01,10.0
4345.5,232.0644,69.8919,127.6301,2.6896,133.8537,18.563,17.5601,16.6466,3.0283,21.8068,3.8922,0.5556,126.4181,0.01,10.0
4345.8,230.4757,69.8137,127.3781,2.6967,133.0469,19.4146,17.5008,16.6014,2.9952,21.5608,3.9762,0.5557,126.362,0.01,10.0
4346.1,230.3213,69.9135,127.8819,2.7077,137.4029,18.1032,17.52,16.6247,3.0391,20.5351,4.235,0.5311,126.5196,0.01,10.0
4346.2,230.7112,69.9761,128.1474,2.7106,136.5102,18.0564,17.5022,16.609,3.0718,20.2156,4.2637,0.5403,126.7049,0.01,10.0
4346.3,231.354,70.0544,128.4319,2.7151,134.5153,18.4191,17.456,16.566,3.1246,19.831,4.257,0.5403,126.872,0.01,10.0
4346.5,232.9839,70.2284,128.9778,2.7205,131.194,19.18,17.2486,16.3645,3.2477,19.2926,4.1066,0.5293,127.0069,0.01,10.0
4346.6,233.7304,70.2925,129.1824,2.7172,131.2568,19.0946,17.0966,16.2164,3.2932,19.3177,3.9753,0.5028,127.108,0.01,10.0
4346.7,234.2792,70.3347,129.2442,2.7121,131.8334,18.7587,16.9401,16.0656,3.3185,19.4759,3.845,0.5263,127.1046,0.01,10.0
4346.8,234.5612,70.3509,129.1861,2.7095,131.5814,18.3311,16.8228,15.956,3.3243,19.6798,3.7434,0.5241,127.0077,0.01,10.0
4347.2,232.8885,69.8662,128.2396,2.7312,130.0021,18.6103,17.414,16.5594,3.2347,19.633,3.9412,0.5052,126.9462,0.01,10.0
4347.3,232.2083,69.7744,127.9268,2.7367,131.3771,19.3212,17.8119,16.942,3.1614,19.1828,4.2686,0.5362,126.9446,0.01,10.0
4347.4,231.6094,69.7206,127.6153,2.7391,132.4655,19.7619,18.2063,17.3125,3.0749,18.6363,4.6781,0.533,126.6942,0.01,10.0
4347.9,229.8511,69.8204,127.4871,2.711,132.8991,18.6067,18.5381,17.5729,2.8087,14.6565,7.0952,0.5563,126.542,0.01,10.0
4348.0,229.6884,70.0122,127.6209,2.7064,134.3266,18.6348,18.3505,17.3985,2.8297,14.003,7.3797,0.5558,126.289,0.01,10.0
4348.4,231.0861,70.3966,127.8858,2.7102,134.5305,19.1404,17.5691,16.679,3.059,13.452,7.0814,0.6072,125.9321,0.01,10.0
4348.9,232.9135,70.7255,127.2727,2.702,132.5769,20.3785,17.3307,16.4791,2.991,13.125,7.3004,0.688,125.06,0.01,10.0
4349.2,231.4394,70.1822,126.7276,2.6977,135.5326,20.0241,17.8535,16.9537,2.7956,12.6388,8.1874,0.7235,125.3131,0.01,10.0
4349.3,231.2282,70.006,126.7854,2.7031,135.5515,19.9424,18.0029,17.0847,2.7434,12.8334,8.26,0.7401,125.328,0.01,10.0
4349.6,230.9272,69.9603,127.8138,2.7007,131.4076,19.1925,18.0511,17.1281,2.7517,14.5149,7.4522,0.7649,126.4589,0.01,10.0
4350.3,230.9309,70.3791,128.2804,2.6905,138.1157,19.5118,17.8481,16.9619,3.2358,17.0682,5.2592,0.8508,126.3763,0.01,10.0
4350.5,230.2988,70.0665,127.4015,2.6829,139.6941,19.1376,17.8788,16.9726,3.4255,16.8666,4.9102,0.896,126.259,0.01,10.0
4350.6,229.4641,69.9017,126.7785,2.6829,138.1998,18.5831,17.8206,16.9125,3.4718,16.6499,4.865,0.896,125.8726,0.01,10.0
4351.0,224.9458,68.4783,123.9496,2.7164,133.0236,17.5575,18.2695,17.3916,3.5347,15.8846,4.804,0.9557,125.555,0.01,10.0
4351.1,223.692,68.1103,123.3682,2.724,133.5346,18.2787,18.8026,17.9133,3.5354,16.0891,4.6671,0.9701,125.7998,0.01,10.0
4351.2,222.5338,67.8377,122.7581,2.7263,132.3928,18.9231,19.4742,18.5587,3.5327,16.5192,4.4173,0.9767,125.6624,0.01,10.0
4351.5,221.0127,67.3404,122.0126,2.7211,128.3478,18.9849,21.1829,20.1687,3.4563,18.1578,3.8346,1.0213,125.8278,0.01,10.0
4351.6,221.2481,67.3203,122.1352,2.7227,129.9662,18.8164,21.3501,20.3163,3.3587,18.7241,3.8806,1.0142,125.829,0.01,10.0
4351.7,221.6626,67.3446,122.334,2.7243,131.8451,18.5869,21.2927,20.2519,3.2643,19.2175,3.9473,1.045,126.0565,0.01,10.0
4351.9,222.1479,67.548,122.8107,2.7242,133.003,18.222,20.729,19.7111,3.2193,19.3792,4.0075,1.041,126.1539,0.01,10.0
4352.0,222.0005,67.6639,123.0919,2.7248,132.3763,18.3745,20.3967,19.3989,3.246,19.1,4.0326,1.0689,126.1933,0.01,10.0
4352.3,221.5801,68.167,124.215,2.7217,129.2478,19.2001,19.6938,18.734,3.199,17.4534,4.6299,1.1105,126.4306,0.01,10.0
4352.4,222.2438,68.4126,124.5105,2.7147,128.4774,19.1776,19.5339,18.5777,3.1343,16.7875,4.9953,1.1083,126.2471,0.01,10.0
4352.5,223.4622,68.6583,124.7271,2.7066,128.6316,19.0668,19.3552,18.4052,3.0206,16.1347,5.4946,1.108,126.2489,0.01,10.0
4352.6,225.1579,68.866,124.896,2.6989,129.5703,18.9116,19.1414,18.2044,2.8347,15.7082,6.1153,1.1074,125.9211,0.01,10.0
4352.9,230.0834,68.419,125.0996,2.6811,133.1503,18.4012,18.7214,17.8503,2.2905,15.6816,7.5795,1.1561,126.738,0.01,10.0
4353.0,230.3028,68.0874,124.8589,2.6818,133.8222,18.4038,18.9249,18.063,2.2122,15.828,7.7835,1.1571,127.1807,0.01,10.0
4353.2,227.7568,67.2916,124.2398,2.6954,132.6889,18.7628,20.1934,19.2883,2.2209,15.9536,7.8602,1.1618,127.7042,0.01,10.0
4353.5,219.1103,65.7126,123.5862,2.7108,129.7255,19.0317,22.7969,21.7332,2.5083,15.9287,7.2208,1.1766,129.5274,0.01,10.0
4353.8,213.3994,65.4289,122.9658,2.7087,131.3116,18.3803,23.3348,22.2132,2.8951,15.7779,6.3087,1.1982,129.4554,0.01,10.0
4354.3,218.8071,67.0646,122.8735,2.7072,131.5587,18.7142,20.6348,19.6485,3.3499,14.9749,5.2721,1.2421,127.1503,0.01,10.0
4354.5,221.0551,67.6353,123.3708,2.7003,131.892,19.1542,20.1448,19.1645,3.3646,14.5783,5.3809,1.2606,126.5948,0.01,10.0
4354.6,221.8008,67.9166,123.9043,2.6967,132.481,18.972,20.1297,19.1246,3.3579,14.364,5.5113,1.2606,126.5539,0.01,10.0
4355.4,230.7614,68.5152,124.9815,2.7045,135.2637,17.5649,18.835,17.7291,3.4382,14.5989,5.7665,1.2934,126.8001,0.01,10.0
4355.8,232.1358,68.4691,124.6982,2.6909,138.258,17.9624,18.0622,17.0157,3.4376,15.3726,5.5791,1.2895,126.4581,0.01,10.0
4356.0,230.9081,68.5059,124.7242,2.6935,137.5606,18.2723,17.896,16.8534,3.4173,15.8775,5.439,1.2819,126.439,0.01,10.0
4356.4,228.4696,68.4816,124.7445,2.7044,132.5596,18.9928,18.6333,17.5188,3.2525,16.4725,5.4635,1.3091,126.4942,0.01,10.0
4356.7,228.2455,68.2707,124.3325,2.6989,132.4431,19.6693,19.1998,18.0459,3.1901,16.5474,5.6697,1.3073,126.4766,0.01,10.0
4356.8,227.9641,68.1296,124.1148,2.7016,134.2352,20.0853,19.3165,18.1633,3.2215,16.2932,5.7879,1.2926,126.5304,0.01,10.0
4357.0,226.5382,67.8522,123.915,2.7122,135.2909,20.0506,19.7482,18.5802,3.2823,15.6933,6.0343,1.2964,126.7722,0.01,10.0
4357.4,223.4404,67.7697,124.7845,2.714,130.9882,18.9248,20.6219,19.3626,3.1131,15.2451,6.6983,1.2795,127.542,0.01,10.0
4357.8,224.3964,69.2377,126.5237,2.7055,137.6739,20.444,20.3411,19.0922,2.8511,15.2349,7.2416,1.2567,126.8761,0.01,10.0
4357.9,224.7032,69.4652,126.8999,2.706,138.0795,20.2634,20.3009,19.0477,2.8396,15.3176,7.2377,1.2552,126.8244,0.01,10.0
4358.1,225.3413,69.5239,127.1634,2.7207,137.8508,19.9624,20.1606,18.9055,2.9223,15.1336,7.1367,1.233,126.9446,0.01,10.0
4358.4,227.1759,69.6025,127.2208,2.7371,138.536,20.0291,19.5857,18.3843,3.1322,14.7645,6.7779,1.2135,126.9027,0.01,10.0
4358.7,228.7524,69.6404,127.2181,2.7112,132.2937,19.9523,19.1912,18.0211,3.244,15.4677,6.2005,1.1706,126.8464,0.01,10.0
4358.9,228.923,69.6735,127.1595,2.7101,132.101,19.6157,19.1476,17.9708,3.2448,15.8117,6.1408,1.1849,126.8386,0.01,10.0
4359.1,229.0896,69.8416,127.0128,2.7117,135.5619,18.7449,18.9894,17.7954,3.2042,15.7182,6.4263,1.1542,126.3251,0.01,10.0
4359.2,229.448,69.9147,126.8684,2.7095,136.7122,18.6746,18.8175,17.6219,3.1766,15.4475,6.6562,1.1101,126.2995,0.01,10.0
4359.3,230.0238,69.9519,126.685,2.7062,137.3021,18.9644,18.6148,17.4256,3.1442,15.1164,6.9106,1.1157,126.0191,0.01,10.0
4359.4,230.7358,69.8778,126.4373,2.7032,137.604,19.3124,18.4147,17.2386,3.101,14.871,7.1341,1.1216,125.8811,0.01,10.0
4359.6,231.7435,69.6592,125.8183,2.6988,137.8348,19.1692,18.1771,17.0329,3.0128,14.7267,7.3619,1.1078,125.7473,0.01,10.0
4359.7,231.647,69.4887,125.377,2.699,137.6195,18.8774,18.189,17.0565,2.9862,14.6988,7.3861,1.0946,125.5838,0.01,10.0
4359.8,231.0455,69.3065,124.9724,2.702,136.8359,18.7437,18.3015,17.1757,2.9727,14.6904,7.3459,1.1029,125.5734,0.01,10.0
4359.9,230.0191,69.1174,124.6188,2.7075,135.3467,18.7792,18.491,17.3663,2.9658,14.659,7.2549,1.0717,125.5731,0.01,10.0
4360.0,228.6731,68.8834,124.2801,2.7131,133.5729,18.8646,18.7146,17.5869,2.9668,14.5844,7.1321,1.0799,125.6795,0.01,10.0
4360.3,224.5289,68.1438,123.1831,2.7184,131.2981,18.5247,19.3596,18.2155,3.0193,14.4861,6.6352,1.0185,125.9379,0.01,10.0
4360.4,223.5816,67.8617,122.9166,2.7182,131.4151,18.3983,19.536,18.3857,3.0359,14.7152,6.4133,1.0123,125.965,0.01,10.0
4360.5,222.9213,67.589,122.7231,2.7175,131.5536,18.5141,19.6703,18.513,3.0536,15.0537,6.1634,0.9811,126.3131,0.01,10.0
4360.8,222.5035,67.2284,122.3501,2.7095,131.9249,19.8224,19.7778,18.6072,3.0834,16.4673,5.4168,0.9419,126.5309,0.01,10.0
4361.1,222.4374,66.752,122.4314,2.711,132.5646,19.7533,19.448,18.3079,2.9786,17.8692,5.1252,0.8822,127.3662,0.01,10.0
4361.2,222.0166,66.6002,122.5706,2.7155,132.1659,19.7843,19.311,18.1858,2.953,17.8944,5.1984,0.8861,127.4273,0.01,10.0
4361.3,221.4306,66.4906,122.7293,2.7197,132.286,19.8901,19.1863,18.0731,2.9308,17.643,5.3711,0.863,127.8895,0.01,10.0
4361.5,220.4108,66.4047,122.9144,2.718,134.2759,20.2224,18.9911,17.8985,2.8924,16.4346,5.9838,0.8207,128.1523,0.01,10.0
4361.6,220.1942,66.3333,122.9191,2.7107,134.1771,20.5045,18.9934,17.9092,2.9074,15.7051,6.2454,0.8071,128.3222,0.01,10.0
4361.8,220.2654,66.2134,122.886,2.6941,131.3989,21.1453,19.4607,18.3728,3.0339,14.1712,6.5383,0.7637,128.4103,0.01,10.0
4361.9,220.3441,66.262,122.9443,2.6901,130.5038,21.256,19.9418,18.838,3.0892,13.6556,6.6085,0.751,128.607,0.01,10.0
4362.0,220.3383,66.6801,122.6149,2.6889,130.0076,21.1993,20.5785,19.4484,3.1169,13.3405,6.6677,0.773,127.2975,0.01,10.0
4362.2,220.1415,67.1085,121.861,2.685,128.6392,20.7824,22.218,20.9988,3.1448,12.955,6.7603,0.7382,126.4154,0.01,10.0
4362.4,219.882,66.985,121.7618,2.6777,129.3825,19.9486,23.5757,22.2725,3.177,13.5475,6.5267,0.6969,125.9878,0.01,10.0
4362.5,219.6913,66.6786,122.1681,2.6796,130.9735,19.4568,23.9069,22.5834,3.1868,14.237,6.2851,0.6926,127.1748,0.01,10.0
4362.8,217.6727,67.6813,124.2467,2.7035,135.1257,18.5011,23.4147,22.1132,3.2087,16.5472,5.5178,0.654,127.4693,0.01,10.0
4363.1,217.6407,69.3199,126.5816,2.7064,137.0929,18.9258,21.362,20.1651,3.2737,17.8577,4.9949,0.6664,126.9425,0.01,10.0
4363.2,219.2146,69.13,127.0704,2.7051,136.5365,18.8097,20.5452,19.3898,3.306,17.9173,4.9285,0.6423,127.9738,0.01,10.0
4363.3,221.4156,69.0104,127.4265,2.7053,135.7305,18.6672,19.7508,18.6389,3.3217,17.8214,4.9519,0.6605,128.1372,0.01,10.0
4363.6,227.7922,69.8418,128.1447,2.7069,134.738,19.3588,18.0264,17.0297,3.2686,17.191,5.3075,0.641,127.6591,0.01,10.0
4363.9,231.3185,70.8393,129.2356,2.6991,134.3523,19.6305,17.2997,16.3539,3.143,16.0843,5.9632,0.6557,126.8016,0.01,10.0
4364.5,234.0577,71.0391,130.0574,2.7304,138.9814,19.0337,17.1057,16.1877,3.2373,14.6223,6.541,0.6645,127.2323,0.01,10.0
4364.9,234.0178,70.9653,130.3962,2.7299,135.1978,19.5803,17.1086,16.1649,3.3541,15.8787,5.7642,0.7053,127.6768,0.01,10.0
4365.0,233.8867,70.9199,130.4986,2.7215,135.9393,19.9937,17.102,16.1553,3.385,16.0742,5.5811,0.6939,127.737,0.01,10.0
4365.4,232.4127,70.9266,130.7142,2.7014,132.2842,18.4748,17.3888,16.4344,3.4752,16.7097,5.0413,0.7442,127.926,0.01,10.0
4365.5,231.9664,70.907,130.6512,2.7039,131.6676,18.2449,17.5393,16.5785,3.4427,16.6619,5.1396,0.7509,127.9004,0.01,10.0
4365.6,231.5947,70.8996,130.5495,2.7082,132.4073,18.225,17.6684,16.7028,3.3657,16.5138,5.3985,0.7612,127.897,0.01,10.0
4365.8,231.4084,70.9176,130.3024,2.7147,135.3079,18.562,17.7521,16.7861,3.1569,16.2721,6.0524,0.7922,127.5945,0.01,10.0
4366.0,232.0448,70.9131,130.2875,2.7124,136.1253,18.9764,17.5693,16.616,3.0687,16.6398,6.193,0.806,127.6326,0.01,10.0
4366.5,233.8313,70.6172,130.2729,2.7116,135.5089,18.7097,16.7667,15.859,3.1427,18.6276,5.5064,0.896,127.982,0.01,10.0
4366.8,233.8193,70.2039,129.774,2.7001,135.7393,19.3648,16.5188,15.6261,3.0657,18.5263,5.9273,0.916,128.277,0.01,10.0
4366.9,233.3901,70.1767,129.6465,2.7022,136.29,19.7799,16.5811,15.6867,3.0201,18.1916,6.2146,0.9468,128.2038,0.01,10.0
4367.1,231.7862,70.1479,129.4162,2.7109,137.2606,20.747,16.9037,15.9914,2.9744,17.5434,6.5914,0.9488,128.0743,0.01,10.0
4367.2,230.7559,70.1209,129.4043,2.7124,138.2841,20.8899,17.1233,16.1913,2.9869,17.2987,6.6105,0.9809,128.1116,0.01,10.0
4367.3,229.7521,70.1077,129.4067,2.7096,139.3379,20.6012,17.3194,16.3631,3.0098,17.1582,6.546,0.9846,128.129,0.01,10.0
4367.7,228.5044,70.1575,129.3382,2.69,131.5989,18.1035,17.4211,16.4006,3.1669,17.6376,5.1538,1.0501,128.0307,0.01,10.0
4367.8,228.9909,70.161,129.3167,2.6903,128.6238,17.8329,17.3506,16.3304,3.1763,17.7634,4.831,1.0582,127.9995,0.01,10.0
4367.9,229.6124,70.147,129.2356,2.6917,127.6625,17.8562,17.3028,16.2857,3.1343,17.6896,4.8803,1.0848,128.0009,0.01,10.0
4368.0,230.2028,70.1251,129.0817,2.6922,128.8172,18.1231,17.3026,16.2857,3.0312,17.412,5.2667,1.0731,127.9272,0.01,10.0
4368.2,230.6101,70.1072,128.4496,2.6893,134.7708,18.9451,17.5253,16.4823,2.6948,16.4737,6.7476,1.1081,127.5599,0.01,10.0
4368.3,230.2957,70.127,128.1423,2.6886,137.3419,19.2732,17.7225,16.6565,2.5889,16.2111,7.2634,1.1259,127.2317,0.01,10.0
4368.4,229.6766,70.1367,127.8113,2.6892,138.8539,19.4201,17.9225,16.8351,2.5602,16.1784,7.4299,1.1394,126.8195,0.01,10.0
4368.5,228.9563,70.1543,127.4558,2.6894,139.2424,19.3966,18.0671,16.9667,2.57,16.2083,7.4168,1.1479,126.7489,0.01,10.0
4368.6,228.3088,70.18,127.0905,2.6871,138.9401,19.3295,18.1358,17.031,2.5932,16.2337,7.3495,1.1671,126.3313,0.01,10.0
4368.7,227.9556,70.194,126.776,2.6831,137.8426,19.3444,18.128,17.0256,2.6442,16.3126,7.1755,1.1543,125.9191,0.01,10.0
4369.0,228.8602,70.1376,126.3622,2.6847,130.1071,19.5912,17.8343,16.7617,3.0253,16.0591,5.9976,1.1774,125.7561,0.01,10.0
4369.6,231.6928,70.407,126.8254,2.6837,133.644,18.83,17.3771,16.3285,2.951,13.7701,7.0664,1.2461,125.6347,0.01,10.0
4369.7,232.0414,70.495,127.0096,2.6854,133.2386,18.8548,17.2536,16.2111,2.8967,13.4468,7.3729,1.2498,125.5502,0.01,10.0
4370.3,233.7207,71.0134,126.4941,2.7127,135.302,20.0428,17.094,16.0745,2.9007,14.4243,7.4858,1.3216,125.0241,0.01,10.0
4370.7,230.7461,71.347,123.6937,2.6731,139.3315,20.1458,17.3666,16.3355,2.9964,16.5026,6.4588,1.3604,121.742,0.01,10.0
4370.9,229.5367,71.2994,122.5027,2.6612,137.9062,19.3968,17.7978,16.7468,2.9783,17.4492,6.0195,1.3884,120.8783,0.01,10.0
4371.1,228.7012,70.3007,122.452,2.6662,133.6253,19.4695,18.6338,17.547,2.896,18.7178,5.4889,1.372,121.3388,0.01,10.0
4371.2,228.2473,69.2814,122.4124,2.6687,131.9505,19.5204,19.145,18.0336,2.8513,18.9429,5.4145,1.3832,123.4781,0.01,10.0
4371.3,227.7393,68.7765,122.3762,2.6704,131.3795,19.3947,19.6396,18.5024,2.8132,18.7541,5.5054,1.405,124.6695,0.01,10.0
4371.4,227.1722,68.4131,122.3414,2.6728,131.8712,19.1254,20.0716,18.9112,2.7761,18.2595,5.7081,1.4196,124.8376,0.01,10.0
4371.6,225.6742,68.029,122.2786,2.6825,133.1537,18.7242,20.8006,19.6029,2.718,16.9477,6.1776,1.4334,125.5956,0.01,10.0
4371.7,224.7134,68.029,122.2549,2.6887,132.6695,18.6777,21.1313,19.9181,2.7044,16.1984,6.411,1.43,125.589,0.01,10.0
4371.9,222.7339,68.029,122.2133,2.6976,130.4564,18.5208,21.6637,20.4232,2.7048,14.6113,6.8964,1.4473,125.5531,0.01,10.0
4372.2,221.7986,67.8272,122.1597,2.7075,131.6916,18.9488,21.3464,20.1185,2.7662,13.7614,7.0827,1.4332,125.9418,0.01,10.0
4372.3,222.5084,67.686,122.1353,2.7096,132.9211,19.2412,20.9272,19.7299,2.7942,13.8983,6.9762,1.4369,126.0617,0.01,10.0
4372.4,223.5536,67.661,122.1098,2.7075,133.5826,19.3288,20.5215,19.3615,2.8146,14.0964,6.8514,1.4519,126.0404,0.01,10.0
4372.6,225.1637,67.661,121.4472,2.6937,131.1384,18.9989,20.3331,19.231,2.8561,14.9457,6.2296,1.4376,125.6112,0.01,10.0
4372.7,224.9648,67.661,120.9736,2.686,127.8332,18.8599,20.8746,19.7725,2.8827,15.6122,5.6208,1.4415,125.1218,0.01,10.0
4372.8,223.7706,67.661,120.4875,2.6811,124.311,18.8403,21.9385,20.8037,2.9146,16.1272,5.0208,1.4469,124.4977,0.01,10.0
4372.9,221.6872,67.62,120.0069,2.68,121.5414,18.7953,23.5028,22.2924,2.9455,16.3272,4.6371,1.4474,124.3609,0.01,10.0
4373.0,219.2749,67.5146,119.532,2.6821,120.3691,18.5444,25.2927,23.9643,2.9736,16.3246,4.4671,1.4256,124.0979,0.01,10.0
4373.1,217.1853,67.3937,119.0677,2.6854,121.069,18.0166,26.7861,25.3295,3.0058,16.2618,4.3881,1.4334,123.7663,0.01,10.0
4373.3,216.634,67.292,118.8158,2.6903,127.3351,16.1736,27.18,25.5877,3.2199,15.7989,4.2718,1.4413,123.8214,0.01,10.0
4373.4,218.3202,67.292,119.1749,2.6929,130.345,15.048,25.9647,24.4119,3.352,15.6864,4.1775,1.4253,123.8605,0.01,10.0
4373.7,226.1288,67.292,120.5898,2.7093,128.3449,13.9769,21.327,20.1138,3.4507,17.0411,3.6404,1.4244,125.1148,0.01,10.0
4373.9,227.3316,68.0591,121.5336,2.7161,127.2903,16.3295,20.787,19.6667,3.3841,17.9264,3.5029,1.4025,124.9286,0.01,10.0
4374.1,225.0675,68.7231,122.0104,2.7067,126.2471,18.9341,21.9276,20.7368,3.2651,18.7603,3.4894,1.4069,124.4469,0.01,10.0
4374.3,223.3207,69.0312,122.0257,2.6931,127.2122,18.6313,22.4307,21.1773,3.1661,19.7221,3.5461,1.388,124.366,0.01,10.0
4374.5,224.5931,69.504,122.0175,2.6945,132.1072,17.1528,21.4431,20.2232,3.1555,20.5234,3.6659,1.3666,123.2553,0.01,10.0
4374.6,226.2204,69.504,122.014,2.701,133.5587,17.3062,20.5227,19.3579,3.1571,20.6736,3.7057,1.3635,123.256,0.01,10.0
4374.8,230.0429,69.504,122.0005,2.7107,133.889,19.1098,18.7383,17.7033,3.1609,20.5332,3.8163,1.3509,123.2455,0.01,10.0
4375.0,232.6216,69.8363,121.9968,2.7077,131.3842,19.8419,17.8889,16.9354,3.0952,19.4531,4.3373,1.3429,122.8335,0.01,10.0
4375.1,233.152,70.0786,121.994,2.7042,129.7857,19.4515,17.798,16.8601,3.0369,18.8628,4.6577,1.3411,122.2756,0.01,10.0
4375.2,233.3723,70.4248,121.9885,2.7005,129.0508,18.8705,17.8596,16.9228,2.9825,18.5233,4.8945,1.3278,122.1397,0.01,10.0
4375.3,233.4047,70.8639,121.9803,2.6963,129.368,18.3233,17.9834,17.039,2.9399,18.361,5.0547,1.2919,121.3026,0.01,10.0
4375.5,233.305,71.1688,121.969,2.6884,131.6431,17.6943,18.1838,17.2185,2.8873,18.0961,5.3214,1.2913,121.0175,0.01,10.0
4375.7,233.4594,71.8974,121.9653,2.6875,133.8613,17.8869,18.2846,17.3057,2.8903,17.9805,5.4287,1.2654,119.4829,0.01,10.0
4376.0,233.4827,72.085,121.9642,2.6976,128.7177,18.4425,18.8765,17.8646,3.0513,15.707,5.7774,1.2193,119.3527,0.01,10.0
4376.7,227.0025,70.1645,121.9708,2.6689,126.6825,17.3682,20.0284,18.9287,2.7085,12.977,7.4896,1.1581,122.0171,0.01,10.0
4376.9,227.1977,69.5283,121.967,2.6712,129.6877,17.7196,19.7979,18.6965,2.5363,13.3882,7.8353,1.1162,123.2814,0.01,10.0
4377.0,227.897,69.5545,121.9663,2.6735,130.9939,17.7268,19.6623,18.5656,2.4504,13.6773,8.0053,1.103,123.283,0.01,10.0
4377.5,229.1143,69.873,121.9492,2.6848,130.3401,18.1005,20.2584,19.1439,2.4848,15.7324,7.1456,1.0666,122.7396,0.01,10.0
4378.0,223.986,69.4539,121.6124,2.6893,127.7382,17.8885,21.39,20.1748,2.5497,15.2414,7.0747,0.9878,123.2411,0.01,10.0
4378.2,223.4946,68.811,121.5321,2.7038,127.143,17.4308,21.3501,20.1208,2.5045,14.5249,7.4304,0.998,123.9031,0.01,10.0
4378.3,223.6414,68.5689,121.5413,2.7116,128.1652,17.1936,21.2772,20.0494,2.4996,14.4024,7.5072,0.9752,124.4753,0.01,10.0
4378.4,223.8441,68.3272,121.6062,2.715,129.4875,17.1493,21.183,19.9622,2.5254,14.3539,7.498,0.9499,124.6434,0.01,10.0
4378.5,223.9905,68.0969,121.7201,2.7129,130.591,17.3278,21.087,19.8745,2.5743,14.3063,7.4547,0.9382,125.1576,0.01,10.0
4378.6,224.0175,68.0831,121.9279,2.7089,131.191,17.532,21.0053,19.7987,2.6414,14.2584,7.3838,0.9478,125.4646,0.01,10.0
4378.8,224.0737,68.2157,122.4213,2.7057,130.8382,17.3498,20.8334,19.6289,2.8139,14.3464,7.1015,0.9269,125.6356,0.01,10.0
4378.9,224.4443,68.3146,122.7191,2.7062,131.3191,17.0543,20.6735,19.4725,2.9185,14.5895,6.8715,0.909,125.7933,0.01,10.0
4379.0,225.2177,68.456,123.0486,2.7059,133.3849,16.9336,20.4425,19.2495,3.0433,15.0143,6.5616,0.8957,125.836,0.01,10.0
4379.1,226.3238,68.6408,123.4018,2.704,136.5696,17.1716,20.1604,18.9791,3.1697,15.5231,6.2393,0.8923,125.8396,0.01,10.0
4379.3,228.7127,68.9476,124.0346,2.7,140.041,18.2481,19.5872,18.4326,3.2903,16.4978,5.7847,0.8353,125.9083,0.01,10.0
4379.4,229.4634,69.0575,124.2873,2.7008,138.7849,18.6019,19.3569,18.2143,3.2502,17.0401,5.6693,0.8315,125.9603,0.01,10.0
