DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
4229.4,238.1888,70.7406,128.4726,2.6717,128.4066,18.1799,9.8214,8.6297,3.2133,16.719,3.7098,11.5773,115.4338,0.0,10.0
4229.6,236.0321,70.2911,126.7338,2.6742,128.7401,18.2481,10.3,9.0586,3.2116,16.6909,3.4216,11.5522,115.8804,0.0,10.0
4229.8,234.2012,70.065,125.8598,2.6752,129.8645,17.9345,10.7454,9.4524,3.3035,16.8444,3.3236,11.5358,116.1435,0.0,10.0
4230.1,232.0292,69.8323,125.6681,2.6648,129.6542,16.9136,11.3345,9.9524,3.4517,17.2129,3.3779,11.5223,116.2186,0.0,10.0
4230.3,230.3219,69.7069,125.7071,2.6593,128.0686,17.278,11.6377,10.2314,3.4256,17.402,3.6642,11.5205,116.195,0.0,10.0
4230.4,229.6319,69.696,125.751,2.6594,127.4203,17.5698,11.7607,10.3476,3.4193,17.4072,3.766,11.4846,116.1774,0.0,10.0
4230.6,229.7865,69.8687,125.9961,2.6602,125.1709,18.2528,11.9109,10.481,3.4187,17.4643,3.5193,11.4656,116.1066,0.0,10.0
4230.8,232.4446,70.2628,126.3909,2.659,123.4921,18.7072,11.8328,10.4126,3.4188,17.3284,3.4063,11.4291,115.9593,0.0,10.0
4231.0,235.4215,70.6889,127.1013,2.657,125.3729,17.7915,11.6036,10.2058,3.4165,17.0541,3.4295,11.4168,115.7297,0.0,10.0
4231.1,236.3721,70.9032,127.6037,2.6564,126.306,17.198,11.4905,10.1011,3.4136,16.9242,3.4696,11.3585,115.5819,0.0,10.0
4231.4,236.9715,71.6962,129.9928,2.6624,125.9725,17.2554,11.1881,9.8502,3.3863,16.8036,3.6429,11.3807,115.0161,0.0,10.0
4231.6,237.4442,72.0413,132.018,2.6695,126.1354,17.8249,10.993,9.6833,3.3554,17.0639,3.7483,11.3546,114.6117,0.0,10.0
4231.7,238.0008,72.0782,132.9165,2.6734,126.8241,17.9094,10.8971,9.5967,3.3394,17.0788,3.7925,11.3547,114.4376,0.0,10.0
4231.8,238.6222,72.0353,133.6119,2.677,127.9671,17.8949,10.7926,9.5044,3.3227,16.8815,3.8245,11.3709,114.2948,0.0,10.0
4232.1,239.9159,71.9153,134.5716,2.6719,132.1646,17.8252,10.3774,9.1438,3.2845,16.7812,3.8576,11.3379,114.0278,0.0,10.0
4232.3,240.302,72.1499,134.8889,2.6705,133.3392,18.1537,10.0144,8.8389,3.2973,17.0156,3.696,11.3234,113.9252,0.0,10.0
4232.5,241.0225,72.5425,135.3671,2.6818,131.3894,18.7622,9.7009,8.581,3.3234,17.6374,3.4588,11.3171,113.8397,0.0,10.0
4232.8,243.4023,72.8692,136.1786,2.6881,130.6051,19.1775,9.009,7.9642,3.3399,17.9865,2.69,11.2864,113.638,0.0,10.0
4232.9,244.245,72.9742,136.5641,2.684,129.8137,19.0783,8.7261,7.7137,3.3299,17.9248,2.2472,11.2839,113.5276,0.0,10.0
4233.2,246.2432,73.6342,138.1609,2.6727,129.0633,18.6035,8.3587,7.4016,3.2952,17.3838,2.5304,11.3023,113.1564,0.0,10.0
4233.3,246.5093,73.865,138.5236,2.6736,130.3842,18.4651,8.3511,7.3946,3.2992,17.2191,2.6948,11.2304,113.0967,0.0,10.0
4233.4,246.4581,74.0208,138.6349,2.6769,131.0087,18.2605,8.3516,7.3903,3.3317,17.0858,2.7893,11.1799,113.097,0.0,10.0
4233.5,246.0341,73.9865,138.3004,2.6811,131.0087,17.9429,8.356,7.3886,3.406,16.9433,2.8706,11.1314,113.1529,0.0,10.0
4233.6,245.2269,73.863,137.8249,2.6851,131.0087,17.5301,8.3733,7.403,3.5149,16.8035,2.9697,11.1205,113.25,0.0,10.0
4233.8,242.6677,73.3476,136.5657,2.6881,131.499,16.6705,8.5046,7.5376,3.7282,16.4463,3.2438,11.1289,113.5086,0.0,10.0
4234.0,239.4398,72.737,135.3016,2.6793,126.2048,16.1275,8.8577,7.8606,3.7897,16.2405,3.4596,11.1834,113.7787,0.0,10.0
4234.2,236.7718,72.2385,133.9828,2.6609,128.729,16.1472,9.4089,8.3348,3.741,16.1176,3.7977,11.1274,113.9952,0.0,10.0
4234.3,236.0261,72.0772,133.525,2.6548,129.9885,16.296,9.7074,8.5897,3.7075,16.1176,3.9308,11.1447,114.0561,0.0,10.0
4234.5,236.0753,72.1967,133.887,2.6572,130.3445,16.5486,10.1865,8.9999,3.6522,16.3366,3.9851,11.1685,114.0226,0.0,10.0
4234.7,237.8803,72.6529,135.4407,2.6683,133.1111,16.4455,10.3066,9.095,3.615,16.8563,3.7511,11.1689,113.8241,0.0,10.0
4234.9,240.0298,73.0493,136.473,2.6743,133.4994,16.0139,10.0459,8.8635,3.6202,17.3772,3.1418,11.1659,113.696,0.0,10.0
4235.0,240.6657,73.0096,136.1788,2.6738,132.5384,15.8286,9.9938,8.8357,3.627,17.6424,2.7503,11.1791,113.7543,0.0,10.0
4235.2,240.636,72.3571,134.0022,2.6693,128.8222,15.8043,10.6594,9.4692,3.5326,18.1438,2.3468,11.1753,114.1945,0.0,10.0
4235.3,239.9599,71.8,132.3394,2.6669,126.4471,15.8972,11.2522,9.9944,3.4331,18.404,2.1582,11.1577,114.5379,0.0,10.0
4236.2,228.8334,69.5535,127.076,2.6569,124.8651,15.8916,12.122,10.6604,3.8848,18.7445,4.1692,11.1052,116.0007,0.0,10.0
4236.3,229.3703,69.5552,127.027,2.6618,124.9374,16.3132,12.1208,10.6645,4.0222,18.2185,4.2058,11.1171,116.0394,0.0,10.0
4236.4,229.812,69.5902,126.8941,2.6642,125.1972,16.7237,12.1199,10.6647,4.1085,17.789,4.2478,11.1359,116.0748,0.0,10.0
4236.5,230.0182,69.6195,126.7296,2.6629,124.9174,17.061,12.1188,10.6605,4.1269,17.5237,4.239,11.0744,116.1035,0.0,10.0
4236.7,229.927,69.6503,126.3311,2.6551,123.8021,17.3732,12.1044,10.6445,3.9045,17.0088,4.2102,11.1303,116.1527,0.0,10.0
4236.9,230.0625,69.6294,126.0866,2.6543,123.0386,17.4253,12.0457,10.5905,3.5519,16.3118,4.0683,11.0871,116.2224,0.0,10.0
4237.0,230.4165,69.6009,126.0927,2.6594,123.148,17.4125,12.0085,10.5526,3.4366,16.2103,3.8883,11.0742,116.2632,0.0,10.0
4237.2,231.464,69.4587,126.2734,2.6749,122.3267,17.3296,11.9422,10.4912,3.3209,16.518,3.464,11.1036,116.3025,0.0,10.0
4237.4,232.5147,69.3273,126.8342,2.675,120.3246,17.4669,11.6235,10.2089,3.2622,17.1425,3.1493,11.1037,116.1911,0.0,10.0
4237.5,233.0546,69.366,127.2711,2.6676,120.4609,17.6684,11.3203,9.9386,3.2466,17.5028,3.0378,11.0942,116.065,0.0,10.0
4237.6,233.6402,69.5154,127.807,2.6597,121.1349,17.8571,11.0206,9.6738,3.2393,17.8338,2.9863,11.056,115.9045,0.0,10.0
4237.7,234.2391,69.7265,128.3904,2.655,121.7698,17.9233,10.8113,9.4928,3.238,18.096,2.958,11.0817,115.7268,0.0,10.0
4237.9,235.1061,70.3382,129.5942,2.6553,122.2605,17.5998,10.7064,9.4138,3.2416,18.3253,3.0083,11.0255,115.3866,0.0,10.0
4238.0,235.2106,70.6504,130.1003,2.6568,122.3205,17.2502,10.7172,9.4299,3.2378,18.2612,3.1119,10.9968,115.2471,0.0,10.0
4238.1,235.0845,70.9171,130.4436,2.6574,123.1417,16.826,10.7323,9.4507,3.2271,18.1049,3.2582,10.9992,115.1381,0.0,10.0
4238.3,234.425,71.2729,130.7085,2.6572,123.4704,16.0666,10.7619,9.4922,3.1918,17.6251,3.6247,10.9314,115.0241,0.0,10.0
4238.5,233.8747,71.3123,130.4612,2.6567,122.8365,16.059,10.7643,9.4956,3.1546,17.0173,4.0093,10.9745,115.0221,0.0,10.0
4238.6,233.7887,71.24,130.2819,2.6532,123.4008,16.2949,10.7558,9.4799,3.1395,16.7152,4.1798,10.983,115.0408,0.0,10.0
4238.8,233.8547,71.0132,130.0041,2.6437,124.387,16.8509,10.7476,9.4447,3.1326,16.3234,4.3744,10.9998,115.0878,0.0,10.0
4238.9,233.9465,70.9246,129.9152,2.6423,124.4853,17.0895,10.7543,9.4404,3.1484,16.2515,4.3569,10.9751,115.1171,0.0,10.0
4239.4,233.5724,70.8209,128.9294,2.6514,123.1124,16.8411,11.0839,9.7777,3.2885,17.0367,3.3554,11.0071,115.4445,0.0,10.0
4239.7,231.869,70.6526,127.6095,2.6577,121.3323,16.4282,11.6438,10.2981,3.335,17.7853,2.7424,10.9683,115.7822,0.0,10.0
4239.9,230.5847,70.4847,126.8183,2.6617,118.4774,16.2526,11.9303,10.5372,3.345,18.1881,2.5446,10.9528,115.9854,0.0,10.0
4240.0,230.0622,70.3533,126.4963,2.6605,117.8373,16.221,12.0058,10.5962,3.3391,18.311,2.5691,10.9653,116.0714,0.0,10.0
4240.1,229.6646,70.203,126.2297,2.6574,118.966,16.1701,12.0446,10.6228,3.3261,18.366,2.6767,10.931,116.1437,0.0,10.0
4240.5,230.2354,69.9937,126.3684,2.6613,126.3046,16.2832,12.0665,10.5901,3.25,18.0846,3.3143,10.9608,116.1986,0.0,10.0
4240.7,231.2432,70.0173,127.4589,2.6655,126.4619,16.9588,11.8132,10.3509,3.2337,17.7442,3.5501,10.9296,116.0432,0.0,10.0
4241.0,231.6965,69.9372,128.9067,2.6802,126.388,18.2398,11.2754,9.905,3.2937,17.4163,3.5391,10.9341,115.8473,0.0,10.0
4241.2,231.3941,69.7477,128.9828,2.6888,125.681,18.3846,11.1238,9.7961,3.3906,17.3891,3.2419,10.9223,115.8461,0.0,10.0
4241.3,231.1933,69.6489,128.873,2.6873,124.5942,18.189,11.115,9.7892,3.4392,17.4282,3.0641,10.9225,115.8559,0.0,10.0
4241.5,230.9398,69.5953,128.7541,2.6773,122.9427,17.559,11.1538,9.8312,3.5018,17.5902,2.7769,10.8941,115.8433,0.0,10.0
4241.8,231.5444,70.0915,128.7292,2.6734,124.2029,16.743,11.1582,9.8361,3.582,17.6767,2.6474,10.9005,115.7716,0.0,10.0
4241.9,232.0263,70.2021,128.7262,2.6728,124.0603,16.6689,11.1174,9.7672,3.6026,17.6178,2.645,10.9035,115.7373,0.0,10.0
4242.4,234.1441,70.427,129.7437,2.6567,125.2082,17.2686,10.7608,9.4382,3.4713,17.4398,2.7914,10.8977,115.3515,0.0,10.0
4242.5,234.8078,70.4125,130.3975,2.659,125.0779,17.5382,10.7497,9.4363,3.4141,17.6134,2.8627,10.8836,115.2233,0.0,10.0
4242.7,237.0707,70.3836,131.921,2.6627,126.1365,18.1185,10.7231,9.4218,3.3078,18.0379,3.1077,10.8607,114.9149,0.0,10.0
4242.8,238.4702,70.5016,132.7121,2.6632,126.2665,18.3744,10.634,9.3457,3.2641,18.0627,3.2438,10.8633,114.7503,0.0,10.0
4242.9,239.7886,70.7217,133.4327,2.6633,125.9077,18.4796,10.4695,9.1989,3.2293,18.0236,3.3857,10.8923,114.5924,0.0,10.0
4243.0,240.8326,71.0734,134.0549,2.6631,125.6428,18.3935,10.2548,9.003,3.2034,17.9259,3.5469,10.9078,114.4446,0.0,10.0
4243.9,241.083,72.552,135.948,2.6751,128.2937,18.6423,9.5463,8.3573,3.5145,16.7371,2.7135,10.8891,113.9279,0.0,10.0
4244.0,241.1086,72.527,135.8388,2.6754,129.3032,18.336,9.549,8.3515,3.5443,16.6227,2.4143,10.8932,113.9664,0.0,10.0
4244.1,240.9226,72.4877,135.6469,2.6748,129.7878,17.9118,9.5838,8.3874,3.5634,16.5882,2.1197,10.9068,114.0245,0.0,10.0
4244.3,239.9991,72.2273,134.84,2.6768,128.2606,17.1852,9.8391,8.6468,3.5561,16.6449,1.7863,10.8571,114.2113,0.0,10.0
4244.4,239.4763,72.0313,134.3188,2.6778,126.7489,17.0565,10.053,8.8458,3.5292,16.7327,1.7507,10.9121,114.328,0.0,10.0
4244.8,238.598,71.6873,132.7893,2.669,124.4285,17.416,10.6955,9.362,3.3229,15.9634,2.3064,10.8535,114.6645,0.0,10.0
4245.0,238.0774,71.8021,132.6567,2.6728,126.4392,17.5822,10.6915,9.3382,3.2187,15.3435,2.6678,10.8505,114.7328,0.0,10.0
4245.1,237.6039,71.8063,132.5995,2.6745,125.5293,17.5467,10.6795,9.3154,3.1771,15.0902,2.8309,10.8343,114.7633,0.0,10.0
4245.2,237.0559,71.756,132.4888,2.6747,125.5293,17.551,10.6974,9.3174,3.1409,14.6887,3.0213,10.8437,114.7998,0.0,10.0
4245.4,236.1127,71.4964,132.105,2.6715,125.5293,17.8422,10.8522,9.4544,3.1182,13.4348,3.4117,10.8388,114.8972,0.0,10.0
4245.5,235.8487,71.3439,131.8989,2.671,125.5293,17.9638,10.971,9.5787,3.1176,13.3551,3.6526,10.8423,114.951,0.0,10.0
4245.6,235.7549,71.202,131.7138,2.6729,125.2652,18.0028,11.0904,9.7036,3.113,14.2066,3.9017,10.8437,114.9983,0.0,10.0
4245.7,235.8331,71.1493,131.6753,2.6761,123.6701,18.013,11.1949,9.805,3.1003,15.5504,4.125,10.8209,115.0296,0.0,10.0
4245.9,236.3986,71.1594,131.857,2.6789,121.5442,18.0509,11.3339,9.9142,3.0795,17.4255,4.3576,10.8748,115.0308,0.0,10.0
4246.3,237.8697,71.3529,132.1391,2.6838,126.2039,17.5859,11.2008,9.7467,3.2038,15.7842,3.7753,10.8275,115.0111,0.0,10.0
4246.4,237.91,71.3667,131.9672,2.6831,127.0237,17.4987,11.0716,9.6259,3.2687,15.7256,3.5574,10.8256,115.0396,0.0,10.0
4246.5,237.7374,71.3637,131.7161,2.6812,127.1374,17.5207,10.9383,9.5086,3.3551,15.8369,3.3341,10.8119,115.08,0.0,10.0
4246.6,237.361,71.3548,131.4594,2.68,128.5181,17.6698,10.8334,9.4193,3.4327,15.9678,3.1468,10.816,115.1292,0.0,10.0
4246.7,236.8442,71.35,131.2105,2.6805,128.2847,17.9077,10.788,9.3793,3.5059,16.0986,2.9883,10.8257,115.1854,0.0,10.0
4246.8,236.2784,71.3568,130.9813,2.6817,128.4462,18.1515,10.8079,9.3899,3.5852,16.2436,2.8517,10.8274,115.248,0.0,10.0
4246.9,235.7423,71.3429,130.708,2.6813,128.4531,18.3382,10.8719,9.434,3.6363,16.3577,2.7763,10.8236,115.3195,0.0,10.0
4247.0,235.2946,71.2975,130.3899,2.6794,127.4482,18.4149,10.9528,9.4928,3.6698,16.3946,2.7557,10.8083,115.4059,0.0,10.0
4247.5,233.7316,70.3476,128.3003,2.6949,126.3144,17.1177,11.5081,9.976,3.7013,16.9083,2.7224,10.8289,116.0444,0.0,10.0
4247.6,233.4444,70.2218,127.9973,2.6933,127.7281,17.3023,11.6726,10.1306,3.6711,17.1836,2.6869,10.8016,116.1273,0.0,10.0
4248.0,233.3039,70.1868,127.7715,2.6824,125.8896,17.7622,11.7652,10.2316,3.5694,18.0468,2.6332,10.8358,116.1934,0.0,10.0
4248.1,233.3827,70.1129,127.8574,2.6838,126.6586,17.6375,11.6781,10.1563,3.5912,18.0544,2.6351,10.8406,116.1854,0.0,10.0
4248.2,233.4236,70.0086,127.9588,2.6837,127.6722,17.6217,11.5934,10.0806,3.6096,17.8949,2.652,10.7889,116.1737,0.0,10.0
4248.3,233.4337,69.8505,128.0735,2.6815,128.8704,17.7328,11.5205,10.0125,3.6212,17.535,2.6911,10.7853,116.1565,0.0,10.0
4248.6,233.9765,69.3605,128.6745,2.6798,131.3499,18.3159,11.2809,9.7928,3.5639,15.8501,2.9515,10.8228,116.0689,0.0,10.0
4249.0,235.0662,68.9031,129.2702,2.6648,131.0233,18.2203,11.0904,9.6175,3.3714,14.2071,3.2865,10.7631,115.8798,0.0,10.0
4249.1,234.5775,68.8513,129.3054,2.6606,130.3589,18.165,11.1838,9.6996,3.3289,13.9311,3.3109,10.692,115.8097,0.0,10.0
4249.4,231.252,69.1146,130.8231,2.6536,125.125,17.823,11.5357,9.9672,3.2716,13.4068,3.2417,10.7835,115.4355,0.0,10.0
4249.5,230.1553,69.3741,131.7794,2.6524,124.4575,17.8274,11.3283,9.7741,3.2661,13.4387,3.202,10.7947,115.2457,0.0,10.0
4249.6,229.4112,69.6541,132.7152,2.6532,124.7967,17.9848,10.9076,9.414,3.2772,13.6052,3.1634,10.7946,115.0414,0.0,10.0
4249.8,229.6645,70.202,134.1507,2.6589,126.1613,18.4752,10.0676,8.7381,3.374,14.2543,3.0793,10.7846,114.6804,0.0,10.0
4250.5,240.8191,73.3937,136.7424,2.6748,128.6023,18.0214,10.0368,8.6526,3.6024,16.6844,2.7116,10.7944,113.8782,0.0,10.0
4250.6,241.7123,73.5495,136.9566,2.6721,127.0633,17.8325,10.0699,8.6934,3.4724,16.5831,2.9064,10.7834,113.8118,0.0,10.0
4250.8,242.8576,73.2074,136.7815,2.6681,125.6436,17.5401,10.1191,8.7651,3.1747,16.2969,3.461,10.8025,113.8325,0.0,10.0
4251.1,242.2755,72.3449,135.4234,2.6694,128.7166,17.3569,10.1907,8.8394,2.8229,15.9876,4.5713,10.8006,114.1422,0.0,10.0
4251.2,241.3179,72.1796,135.0707,2.6717,130.2785,17.4588,10.2492,8.8925,2.7319,16.1069,4.8323,10.7801,114.2596,0.0,10.0
4251.3,240.2893,72.0586,134.7766,2.675,131.4985,17.6423,10.3464,8.9776,2.6746,16.2839,4.9655,10.7528,114.3665,0.0,10.0
4251.4,239.4805,71.9691,134.5214,2.6784,131.7085,17.7876,10.4735,9.0892,2.6552,16.4731,4.9425,10.7875,114.4581,0.0,10.0
4251.5,239.0786,71.8937,134.2561,2.6805,130.9017,17.7772,10.6005,9.2027,2.6533,16.6568,4.8263,10.7592,114.5311,0.0,10.0
4251.6,239.0885,71.8307,134.031,2.6803,129.5395,17.6007,10.6921,9.2883,2.6671,16.8202,4.6523,10.7633,114.583,0.0,10.0
4251.7,239.3997,71.7801,133.8427,2.6778,128.4247,17.4163,10.73,9.3309,2.715,16.9242,4.452,10.7889,114.6118,0.0,10.0
4251.8,239.8245,71.8282,133.8067,2.6755,127.7653,17.344,10.7158,9.3339,2.7833,16.9542,4.2367,10.7781,114.6159,0.0,10.0
4251.9,240.2094,71.9269,133.8698,2.6756,127.5146,17.3977,10.6714,9.3167,2.8685,16.909,4.0038,10.7673,114.5943,0.0,10.0
4252.1,240.7132,72.2992,134.3892,2.683,128.1407,17.4558,10.5626,9.25,3.068,16.6821,3.5161,10.788,114.4701,0.0,10.0
4252.2,240.9405,72.5681,134.8495,2.6851,128.5666,17.404,10.4937,9.1763,3.1769,16.5701,3.2743,10.7747,114.3716,0.0,10.0
4252.3,241.2666,72.8907,135.429,2.6849,128.3455,17.3671,10.3975,9.0649,3.306,16.4804,2.9785,10.7794,114.2618,0.0,10.0
4252.5,242.2725,73.051,136.3996,2.6866,125.2708,17.3707,10.1174,8.7874,3.5864,16.3198,2.3329,10.7758,114.0708,0.0,10.0
4252.6,242.7606,72.9706,136.8613,2.6894,123.6989,17.3988,9.977,8.6792,3.7079,16.2304,2.1245,10.7558,114.0067,0.0,10.0
4252.7,243.0822,72.8051,137.1976,2.6914,123.5716,17.4491,9.8771,8.619,3.8282,16.1357,1.9902,10.7549,113.9613,0.0,10.0
4252.8,243.2222,72.6345,137.4683,2.6924,125.0472,17.4832,9.8393,8.6089,3.948,16.0492,1.8988,10.7611,113.9296,0.0,10.0
4253.2,242.6768,72.4771,137.3739,2.6888,131.3559,16.9262,10.0843,8.7924,3.9827,16.0163,2.2772,10.7514,113.8835,0.0,10.0
4253.4,242.0534,72.7643,137.1313,2.6739,130.6614,17.3459,10.1969,8.9042,3.8841,16.0045,2.5216,10.7538,113.8039,0.0,10.0
4254.0,241.3351,74.1608,138.4063,2.6609,125.3667,17.3625,9.7821,8.4767,3.765,16.122,2.3278,10.7667,113.3921,0.0,10.0
4254.6,243.9773,74.2654,137.9693,2.6652,129.1281,17.1427,10.4463,9.0698,3.5226,14.2442,3.2078,10.7283,113.5455,0.0,10.0
4254.7,243.2034,73.9921,137.4588,2.6604,128.1318,16.9123,10.6078,9.2112,3.4841,13.5,3.3262,10.7633,113.6641,0.0,10.0
4254.8,241.7689,73.6363,136.717,2.657,126.8244,16.6145,10.7177,9.3229,3.4312,12.4508,3.4031,10.7871,113.8436,0.0,10.0
4254.9,239.8642,73.2084,135.7747,2.6564,125.187,16.3209,10.8168,9.4299,3.3904,11.5535,3.3957,10.7362,114.0874,0.0,10.0
4255.6,232.8132,70.2889,129.3769,2.6485,127.1232,17.309,11.4427,9.9389,3.7999,13.8216,3.4572,10.7565,115.6653,0.0,10.0
4256.0,236.3574,70.9045,130.2593,2.6691,124.6177,17.1683,10.8995,9.4614,3.9324,14.3091,3.0316,10.7522,115.641,0.0,10.0
4256.2,236.8354,70.9567,130.3988,2.6822,123.0386,16.8441,10.7281,9.2913,3.8785,14.6033,3.2474,10.7567,115.6619,0.0,10.0
4256.6,235.07,70.399,130.5633,2.6887,123.5234,16.2957,11.1105,9.686,3.7423,14.7928,3.6766,10.7207,115.7018,0.0,10.0
4256.7,234.9685,70.3857,130.8918,2.6908,123.9156,16.339,11.2272,9.7805,3.6446,14.7735,3.6395,10.7703,115.655,0.0,10.0
4256.9,235.5857,70.6711,131.6748,2.689,124.0257,16.5661,11.2232,9.7444,3.5061,14.5596,3.688,10.7385,115.4924,0.0,10.0
4257.0,236.1468,70.8888,131.9621,2.6859,124.0257,16.8858,11.0814,9.617,3.3964,14.2918,3.8395,10.7784,115.4088,0.0,10.0
4257.2,237.4041,71.1967,132.1783,2.6847,124.7391,17.6577,10.7239,9.3399,3.3,13.6641,4.2721,10.7753,115.3234,0.0,10.0
4257.4,238.4516,71.2823,131.8154,2.6883,125.0907,17.6541,10.5401,9.2147,3.3205,13.272,4.559,10.7741,115.3623,0.0,10.0
4257.6,238.9719,71.3697,131.2958,2.687,122.8713,17.2282,10.5621,9.239,3.3763,12.3047,3.9168,10.7152,115.4536,0.0,10.0
4258.0,238.9491,71.5192,130.6294,2.6837,124.9305,17.7385,10.644,9.2538,3.7953,10.7782,2.3783,10.7559,115.5756,0.0,10.0
4258.1,238.8551,71.4445,130.5589,2.6809,124.5408,17.8447,10.6129,9.2239,3.9821,10.9093,2.3472,10.7314,115.5896,0.0,10.0
4258.3,238.3858,71.2039,130.5086,2.678,122.7737,17.5407,10.5323,9.1723,4.1731,11.6311,2.3657,10.6984,115.6064,0.0,10.0
4258.6,236.6504,71.097,130.5392,2.6766,121.2796,17.0617,10.587,9.242,4.1755,13.2085,3.1829,10.6802,115.6444,0.0,10.0
4258.7,236.1144,71.0605,130.5134,2.6774,120.8115,16.8449,10.6556,9.2977,4.0685,13.7007,3.3483,10.708,115.682,0.0,10.0
4258.9,235.7364,70.676,129.9487,2.6746,120.3874,16.4881,10.7539,9.3299,4.01,14.6154,3.019,10.7199,115.8061,0.0,10.0
4259.3,236.3387,69.7222,128.8458,2.6655,120.7582,17.7433,10.5582,9.1273,3.8227,16.373,3.5421,10.6985,116.017,0.0,10.0
4259.4,236.4732,69.7801,129.2385,2.665,121.0197,17.9625,10.3389,8.9613,3.7224,16.522,3.8916,10.7465,115.9557,0.0,10.0
4259.5,236.6521,69.9837,129.871,2.6664,121.2812,18.0164,10.0644,8.7502,3.6769,16.7363,4.1225,10.7488,115.8203,0.0,10.0
4259.6,236.9873,70.4347,130.8578,2.6699,121.8392,17.9218,9.8027,8.5475,3.6939,16.901,4.2583,10.7196,115.6192,0.0,10.0
4259.8,238.3646,71.7559,133.0551,2.6784,124.7108,17.5434,9.5074,8.3224,3.6123,16.4284,4.5715,10.731,115.1031,0.0,10.0
4259.9,239.272,72.4314,134.0342,2.6799,125.4085,17.4545,9.4693,8.2967,3.5518,16.4797,4.789,10.7437,114.8417,0.0,10.0
4260.0,240.1728,72.9141,134.7663,2.6782,126.1064,17.5837,9.4557,8.287,3.5148,16.3989,4.9584,10.7385,114.6135,0.0,10.0
4260.1,240.9788,73.281,135.3262,2.6746,125.4526,17.9496,9.444,8.2685,3.495,16.3551,5.0244,10.7163,114.436,0.0,10.0
4260.2,241.6467,73.4781,135.5742,2.6709,124.7989,18.4086,9.4238,8.2294,3.4591,15.985,5.179,10.7143,114.3173,0.0,10.0
4260.5,242.8333,73.4307,135.4598,2.6692,125.0915,18.3592,9.2806,8.0346,3.2963,14.3339,5.5658,10.7102,114.2504,0.0,10.0
4260.6,243.0443,73.3154,135.3245,2.6687,125.353,17.996,9.2279,7.9913,3.3215,14.3915,5.1194,10.6928,114.2789,0.0,10.0
4260.7,243.1746,73.1725,135.1776,2.6663,125.5293,17.7856,9.1933,7.9761,3.3574,14.1062,4.7566,10.7143,114.3137,0.0,10.0
4261.0,243.0522,72.7431,134.871,2.6661,126.1156,17.9449,9.2112,8.0181,3.4839,13.3243,4.2649,10.7127,114.4267,0.0,10.0
4261.4,241.8463,72.6457,135.7288,2.672,129.3314,17.703,9.3738,8.1347,3.8642,12.205,3.3895,10.6682,114.2416,0.0,10.0
4261.5,242.0159,72.7889,136.517,2.6695,128.8749,17.5537,9.3957,8.1671,3.9559,12.1055,3.1446,10.6842,114.0718,0.0,10.0
4261.6,242.488,72.9839,137.4729,2.6671,127.7839,17.3987,9.383,8.1646,4.018,12.1314,2.9528,10.6713,113.8709,0.0,10.0
4261.8,244.0304,73.486,139.4937,2.6696,125.4126,17.1687,9.2243,8.021,4.0471,12.3985,2.7894,10.6571,113.4757,0.0,10.0
4262.0,245.2872,73.8423,141.0287,2.6808,124.7991,17.2566,8.9508,7.7727,3.9946,13.1133,2.7629,10.6216,113.207,0.0,10.0
4262.1,245.4156,73.9214,141.4686,2.6848,125.4724,17.4665,8.822,7.6705,3.9355,13.7665,2.7769,10.6888,113.1344,0.0,10.0
4262.2,245.24,73.9393,141.6623,2.686,126.6429,17.7402,8.7374,7.6202,3.8563,14.5111,2.828,10.6332,113.0972,0.0,10.0
4262.4,244.6779,73.9515,141.3633,2.6801,128.4709,18.1764,8.7838,7.7111,3.6964,15.667,3.0164,10.6145,113.0969,0.0,10.0
4262.6,244.7193,74.079,140.7172,2.6722,128.5371,18.155,9.0118,7.9139,3.5998,16.3214,3.1586,10.6334,113.1299,0.0,10.0
4262.7,245.0023,74.1872,140.5057,2.6701,128.7793,18.0574,9.0947,7.9713,3.5702,16.5245,3.1961,10.6472,113.1289,0.0,10.0
4263.0,246.3229,74.3862,141.4528,2.6611,131.0312,18.1008,9.0363,7.8718,3.473,16.6948,3.3331,10.7205,112.9252,0.0,10.0
4263.2,247.1202,74.3616,142.9793,2.6595,130.3703,18.0078,8.8491,7.7352,3.3951,16.6851,3.3023,10.6942,112.6758,0.0,10.0
4263.3,247.3912,74.3787,143.6935,2.6622,129.1006,17.9025,8.759,7.6751,3.3497,16.7009,3.2402,10.7287,112.5616,0.0,10.0
4263.4,247.558,74.4499,144.1976,2.6652,127.619,17.9076,8.6768,7.6121,3.3019,16.7543,3.1706,10.6698,112.4693,0.0,10.0
4263.5,247.6053,74.55,144.4851,2.6671,126.3167,18.0866,8.5995,7.5432,3.2563,16.8543,3.1078,10.7093,112.4026,0.0,10.0
4264.1,246.5578,74.6853,144.0762,2.6531,127.2901,18.1199,8.4382,7.335,3.2218,17.8413,2.6632,10.6987,112.3521,0.0,10.0
4264.3,246.6733,74.6204,144.057,2.6514,128.2871,18.0696,8.53,7.4228,3.3064,17.725,2.608,10.7389,112.3719,0.0,10.0
4264.7,247.2896,74.7377,144.2222,2.6712,128.3156,18.0061,8.6308,7.5572,3.642,15.8674,2.6284,10.7041,112.3987,0.0,10.0
